ts,server_id,net_in,net_out
21:59:15,server_1,876.3,1142.98
21:59:15,server_2,1925.0,1959.32
21:59:15,server_3,1538.12,1718.51
21:59:15,server_4,16407.95,14313.8
21:59:15,server_10,586.97,543.28
21:59:15,server_6,3602.73,3400.93
21:59:15,server_7,222.87,167.6
21:59:15,server_8,605.48,624.79
21:59:15,server_5,584.06,383.33
21:59:20,server_19,221.48,110.89
21:59:20,server_18,24.53,21.53
21:59:20,server_17,1749.66,1562.31
21:59:20,server_16,831.92,802.73
21:59:20,server_15,206.95,118.06
21:59:20,server_14,882.22,1135.58
21:59:20,server_13,2021.58,1935.84
21:59:20,server_12,2997.19,2522.68
21:59:20,server_11,18493.8,21999.19
21:59:20,server_20,908.6,822.55
21:59:20,server_9,278.73,149.06
21:59:20,server_1,683.15,627.6
21:59:20,server_2,862.03,961.24
21:59:20,server_3,155.06,221.82
21:59:20,server_4,594.66,622.97
21:59:20,server_10,67.13,98.94
21:59:20,server_6,2697.99,2751.67
21:59:20,server_7,4368.94,4411.87
21:59:20,server_8,458.07,475.37
21:59:20,server_5,328.78,206.51
21:59:25,server_11,814.39,1076.23
21:59:25,server_19,722.59,957.69
21:59:25,server_18,309.14,319.69
21:59:25,server_17,410.94,519.2
21:59:25,server_16,285.51,361.43
21:59:25,server_15,942.91,824.87
21:59:25,server_14,368.91,193.44
21:59:25,server_13,106.59,123.19
21:59:25,server_12,15293.27,12997.02
21:59:25,server_20,187.6,230.55
21:59:25,server_10,527.36,685.73
21:59:25,server_8,924.45,840.95
21:59:25,server_9,14483.29,13372.63
21:59:25,server_1,7105.75,7884.89
21:59:25,server_2,537.56,551.23
21:59:25,server_3,901.14,1267.2
21:59:25,server_5,421.15,487.51
21:59:25,server_6,599.06,821.97
21:59:25,server_7,850.07,863.06
21:59:25,server_4,736.18,611.6
21:59:30,server_20,526.43,749.78
21:59:30,server_19,17129.37,19811.51
21:59:30,server_18,2204.58,2517.1
21:59:30,server_17,503.02,669.8
21:59:30,server_16,579.48,619.16
21:59:30,server_15,692.78,911.28
21:59:30,server_14,92.48,130.49
21:59:30,server_13,7719.71,9169.39
21:59:30,server_12,556.97,318.15
21:59:30,server_11,401.05,303.33
21:59:30,server_9,977.8,868.59
21:59:30,server_1,1154.43,1101.91
21:59:30,server_2,3123.29,2574.1
21:59:30,server_3,1030.65,642.9
21:59:30,server_4,666.32,740.15
21:59:30,server_10,765.99,1130.84
21:59:30,server_6,236.92,159.22
21:59:30,server_7,690.58,1010.74
21:59:30,server_8,27.77,20.71
21:59:30,server_5,295.81,221.45
21:59:35,server_12,15719.55,15481.03
21:59:35,server_20,893.7,1046.46
21:59:35,server_19,696.87,607.51
21:59:35,server_18,732.09,482.28
21:59:35,server_17,10179.23,11898.58
21:59:35,server_16,209.05,105.39
21:59:35,server_15,60.84,78.94
21:59:35,server_14,3660.71,2981.74
21:59:35,server_13,1021.49,872.31
21:59:35,server_11,220.96,181.45
21:59:35,server_10,474.4,341.98
21:59:35,server_9,957.5,862.43
21:59:35,server_2,361.01,475.13
21:59:35,server_3,6048.31,6702.52
21:59:35,server_4,94.6,120.46
21:59:35,server_1,175.35,207.21
21:59:35,server_6,55.36,60.33
21:59:35,server_7,936.12,938.35
21:59:35,server_8,547.28,295.84
21:59:35,server_5,566.92,831.9
21:59:40,server_12,982.51,712.81
21:59:40,server_19,263.72,227.25
21:59:40,server_18,328.36,359.49
21:59:40,server_17,533.26,402.53
21:59:40,server_16,625.58,428.46
21:59:40,server_15,884.4,1044.89
21:59:40,server_14,962.25,481.95
21:59:40,server_13,2116.44,1959.98
21:59:40,server_11,679.52,678.38
21:59:40,server_20,230.52,262.76
21:59:40,server_9,1030.45,1162.09
21:59:40,server_1,112.73,116.3
21:59:40,server_2,684.65,751.36
21:59:40,server_3,973.71,852.4
21:59:40,server_4,30.28,22.65
21:59:40,server_10,18661.12,22186.21
21:59:40,server_6,320.21,352.21
21:59:40,server_7,647.62,753.85
21:59:40,server_8,239.91,324.09
21:59:40,server_5,281.57,401.26
21:59:45,server_12,190.11,164.6
21:59:45,server_19,422.79,456.72
21:59:45,server_18,404.36,576.8
21:59:45,server_17,66.9,34.4
21:59:45,server_16,70.04,88.98
21:59:45,server_15,456.89,263.62
21:59:45,server_14,750.16,595.58
21:59:45,server_13,351.19,217.76
21:59:45,server_11,971.37,1036.51
21:59:45,server_20,856.88,446.9
21:59:45,server_9,418.49,361.38
21:59:45,server_1,907.6,796.71
21:59:45,server_2,4900.28,4352.15
21:59:45,server_3,521.52,495.16
21:59:45,server_4,505.07,527.47
21:59:45,server_10,917.01,1213.94
21:59:45,server_6,2588.03,2252.72
21:59:45,server_7,361.77,436.27
21:59:45,server_8,637.44,779.99
21:59:45,server_5,463.81,247.84
21:59:50,server_11,640.04,781.33
21:59:50,server_19,941.3,1131.22
21:59:50,server_18,376.9,503.23
21:59:50,server_17,559.41,605.93
21:59:50,server_16,6555.46,5760.6
21:59:50,server_15,210.74,206.26
21:59:50,server_14,229.95,287.04
21:59:50,server_13,8135.54,9298.85
21:59:50,server_12,226.92,148.11
21:59:50,server_20,876.01,1018.78
21:59:50,server_10,880.8,461.97
21:59:50,server_8,1019.02,772.84
21:59:50,server_7,708.96,779.08
21:59:50,server_6,473.48,530.24
21:59:50,server_5,307.43,319.61
21:59:50,server_4,625.97,693.09
21:59:50,server_3,84.16,56.61
21:59:50,server_2,917.78,842.43
21:59:50,server_1,165.6,124.44
21:59:50,server_9,1823.73,1756.57
21:59:55,server_13,920.35,1109.97
21:59:55,server_14,964.81,1114.09
21:59:55,server_15,18122.1,19730.7
21:59:55,server_12,9266.89,10576.76
21:59:55,server_17,1594.69,1324.86
21:59:55,server_18,446.24,416.11
21:59:55,server_19,2739.29,2462.47
21:59:55,server_16,4813.35,5578.33
21:59:55,server_11,279.68,270.77
21:59:55,server_20,7933.0,8973.46
21:59:55,server_9,80.39,43.26
21:59:55,server_1,384.04,222.41
21:59:55,server_2,393.71,450.0
21:59:55,server_3,19440.85,20191.8
21:59:55,server_4,344.56,441.39
21:59:55,server_10,7793.68,8612.4
21:59:55,server_6,533.88,589.21
21:59:55,server_7,992.86,1218.96
21:59:55,server_8,137.22,106.35
21:59:55,server_5,536.41,486.8
22:00:00,server_19,3152.8,2607.1
22:00:00,server_18,8824.6,10192.43
22:00:00,server_17,233.1,317.01
22:00:00,server_16,536.66,725.88
22:00:00,server_15,18161.52,14687.37
22:00:00,server_14,351.43,333.75
22:00:00,server_13,334.17,456.83
22:00:00,server_12,836.75,484.18
22:00:00,server_11,1563.64,1321.15
22:00:00,server_20,410.8,574.82
22:00:00,server_9,298.29,405.38
22:00:00,server_1,1010.01,676.22
22:00:00,server_2,14131.58,16591.08
22:00:00,server_3,413.32,593.34
22:00:00,server_4,122.82,161.01
22:00:00,server_10,551.75,825.92
22:00:00,server_6,425.85,293.95
22:00:00,server_7,9802.74,9177.13
22:00:00,server_8,63.96,61.58
22:00:00,server_5,454.69,510.11
22:00:05,server_11,17195.6,16343.1
22:00:05,server_19,253.9,281.2
22:00:05,server_18,21.84,32.34
22:00:05,server_17,4900.36,4979.34
22:00:05,server_16,358.24,476.43
22:00:05,server_15,205.44,104.5
22:00:05,server_14,824.57,898.38
22:00:05,server_13,50.97,58.42
22:00:05,server_12,570.77,600.59
22:00:05,server_20,3715.8,3275.1
22:00:05,server_10,601.88,500.77
22:00:05,server_8,815.8,573.58
22:00:05,server_9,368.68,275.82
22:00:05,server_1,19156.15,19548.18
22:00:05,server_2,509.98,505.38
22:00:05,server_3,3415.34,2819.83
22:00:05,server_5,316.68,176.02
22:00:05,server_6,10317.46,9816.48
22:00:05,server_7,15.0,19.84
22:00:05,server_4,15078.97,16073.82
22:00:10,server_20,6459.5,7129.54
22:00:10,server_11,775.84,1038.56
22:00:10,server_18,348.51,244.83
22:00:10,server_17,596.72,671.48
22:00:10,server_16,227.96,199.61
22:00:10,server_15,259.03,386.89
22:00:10,server_14,15093.37,14204.88
22:00:10,server_13,1275.27,1334.55
22:00:10,server_12,579.58,316.14
22:00:10,server_19,835.79,592.16
22:00:10,server_10,4840.5,4018.51
22:00:10,server_8,709.65,949.52
22:00:10,server_1,994.34,569.66
22:00:10,server_2,970.88,1121.31
22:00:10,server_3,1025.41,1188.31
22:00:10,server_9,703.33,602.36
22:00:10,server_5,424.25,279.46
22:00:10,server_6,488.33,610.81
22:00:10,server_7,386.96,260.71
22:00:10,server_4,7766.17,7809.24
22:00:15,server_13,8564.94,7840.43
22:00:15,server_20,169.39,89.77
22:00:15,server_19,222.85,271.09
22:00:15,server_18,955.84,1113.23
22:00:15,server_17,3888.75,3739.55
22:00:15,server_16,407.94,232.06
22:00:15,server_15,6340.71,7245.6
22:00:15,server_14,894.35,1111.28
22:00:15,server_12,920.19,929.75
22:00:15,server_11,306.75,438.15
22:00:15,server_1,372.84,202.09
22:00:15,server_9,1012.79,1148.63
22:00:15,server_8,962.81,671.81
22:00:15,server_7,723.32,867.52
22:00:15,server_6,438.43,408.54
22:00:15,server_5,358.03,476.25
22:00:15,server_4,417.1,343.11
22:00:15,server_3,527.72,443.34
22:00:15,server_2,189.28,179.59
22:00:15,server_10,7883.11,6867.56
22:00:20,server_13,905.14,1154.21
22:00:20,server_14,339.35,336.18
22:00:20,server_15,867.17,1180.26
22:00:20,server_16,247.0,302.24
22:00:20,server_12,825.01,633.74
22:00:20,server_18,330.62,392.95
22:00:20,server_19,1073.5,964.53
22:00:20,server_20,2582.21,2580.65
22:00:20,server_17,575.0,684.94
22:00:20,server_11,112.91,168.41
22:00:20,server_1,268.2,228.86
22:00:20,server_9,279.06,183.93
22:00:20,server_8,398.48,487.2
22:00:20,server_7,16987.05,18125.78
22:00:20,server_6,281.23,275.73
22:00:20,server_5,480.87,300.83
22:00:20,server_4,619.18,461.54
22:00:20,server_3,537.99,323.33
22:00:20,server_2,18191.24,16439.81
22:00:20,server_10,3752.58,4285.48
22:00:25,server_13,679.8,828.34
22:00:25,server_14,9710.68,10466.45
22:00:25,server_15,859.23,599.94
22:00:25,server_16,123.41,120.97
22:00:25,server_20,176.53,226.84
22:00:25,server_18,615.67,437.46
22:00:25,server_19,530.27,775.25
22:00:25,server_12,226.15,319.34
22:00:25,server_17,360.85,294.27
22:00:25,server_11,106.64,74.04
22:00:25,server_10,639.03,465.72
22:00:25,server_9,957.91,626.9
22:00:25,server_2,238.81,202.75
22:00:25,server_3,339.42,338.01
22:00:25,server_4,644.0,789.58
22:00:25,server_1,934.53,1230.21
22:00:25,server_6,118.53,174.58
22:00:25,server_7,157.03,82.67
22:00:25,server_8,288.9,231.52
22:00:25,server_5,1702.52,1796.52
22:00:30,server_12,249.85,130.67
22:00:30,server_19,658.17,380.78
22:00:30,server_18,397.1,259.23
22:00:30,server_17,14739.68,14449.58
22:00:30,server_16,554.02,481.28
22:00:30,server_15,273.71,362.65
22:00:30,server_14,690.23,773.03
22:00:30,server_13,502.35,483.9
22:00:30,server_11,4812.74,5755.37
22:00:30,server_20,356.25,432.92
22:00:30,server_9,926.9,639.59
22:00:30,server_1,723.89,847.79
22:00:30,server_2,19.6,13.15
22:00:30,server_3,909.32,712.04
22:00:30,server_4,2497.3,2987.81
22:00:30,server_10,500.41,703.77
22:00:30,server_6,384.16,495.32
22:00:30,server_7,7719.43,8889.26
22:00:30,server_8,301.27,335.39
22:00:30,server_5,984.76,508.77
22:00:35,server_11,880.95,1127.99
22:00:35,server_19,935.04,597.37
22:00:35,server_18,862.41,814.8
22:00:35,server_17,13538.87,14955.84
22:00:35,server_16,121.93,159.71
22:00:35,server_15,809.63,1199.68
22:00:35,server_14,9.86,12.04
22:00:35,server_13,919.99,1016.76
22:00:35,server_12,9280.24,8735.14
22:00:35,server_20,903.36,1259.65
22:00:35,server_10,48.79,30.18
22:00:35,server_8,266.86,252.11
22:00:35,server_7,150.38,113.72
22:00:35,server_6,550.85,758.58
22:00:35,server_5,181.88,173.9
22:00:35,server_4,559.27,725.27
22:00:35,server_3,393.82,282.99
22:00:35,server_2,495.83,557.56
22:00:35,server_1,256.65,239.64
22:00:35,server_9,476.8,635.11
22:00:40,server_14,558.07,430.94
22:00:40,server_15,483.29,542.45
22:00:40,server_16,4587.17,3999.36
22:00:40,server_13,328.75,376.81
22:00:40,server_18,895.8,889.33
22:00:40,server_19,9241.22,10506.52
22:00:40,server_20,908.34,1222.55
22:00:40,server_17,601.44,440.24
22:00:40,server_12,4711.97,4351.6
22:00:40,server_11,99.41,125.79
22:00:40,server_1,37.09,20.1
22:00:40,server_9,322.14,457.56
22:00:40,server_8,845.46,1154.74
22:00:40,server_7,844.73,1170.57
22:00:40,server_6,428.34,342.27
22:00:40,server_5,160.87,193.85
22:00:40,server_4,463.86,587.13
22:00:40,server_3,2592.06,2080.7
22:00:40,server_2,875.06,1289.05
22:00:40,server_10,538.96,533.97
22:00:45,server_13,290.97,351.55
22:00:45,server_14,886.15,822.09
22:00:45,server_15,3476.32,2968.01
22:00:45,server_20,188.23,146.51
22:00:45,server_18,331.52,490.26
22:00:45,server_19,844.23,552.02
22:00:45,server_12,7936.0,8554.67
22:00:45,server_16,219.78,319.0
22:00:45,server_11,909.55,730.69
22:00:45,server_17,45.22,36.98
22:00:45,server_9,905.75,1045.88
22:00:45,server_10,19652.34,18161.22
22:00:45,server_2,305.83,417.6
22:00:45,server_3,266.46,306.41
22:00:45,server_4,492.1,573.83
22:00:45,server_1,961.96,1013.56
22:00:45,server_6,79.52,103.87
22:00:45,server_7,17993.08,17605.23
22:00:45,server_8,9431.81,9153.47
22:00:45,server_5,704.68,970.97
22:00:50,server_20,463.36,639.24
22:00:50,server_12,678.75,1006.32
22:00:50,server_19,541.76,399.53
22:00:50,server_18,513.29,313.61
22:00:50,server_17,287.19,190.36
22:00:50,server_16,797.29,638.75
22:00:50,server_15,15014.34,13937.73
22:00:50,server_14,1621.27,1729.36
22:00:50,server_13,599.03,838.93
22:00:50,server_11,99.19,58.98
22:00:50,server_7,96.99,85.55
22:00:50,server_9,966.62,916.27
22:00:50,server_8,42.23,44.38
22:00:50,server_6,303.42,449.7
22:00:50,server_5,235.28,212.45
22:00:50,server_4,11493.61,11342.22
22:00:50,server_3,674.07,705.54
22:00:50,server_2,139.46,187.93
22:00:50,server_1,459.49,559.85
22:00:50,server_10,531.96,430.49
22:00:55,server_15,945.07,741.33
22:00:55,server_13,1278.9,1100.29
22:00:55,server_14,19763.33,23006.21
22:00:55,server_16,235.6,329.42
22:00:55,server_12,548.07,309.82
22:00:55,server_18,461.42,630.56
22:00:55,server_19,874.72,845.26
22:00:55,server_20,142.78,136.69
22:00:55,server_17,958.48,622.21
22:00:55,server_11,455.24,266.58
22:00:55,server_1,685.09,361.42
22:00:55,server_9,854.1,1208.79
22:00:55,server_2,857.11,1248.94
22:00:55,server_3,19703.58,22036.6
22:00:55,server_4,401.08,496.16
22:00:55,server_10,234.57,320.96
22:00:55,server_6,606.05,734.22
22:00:55,server_7,819.39,460.94
22:00:55,server_8,893.66,1103.38
22:00:55,server_5,245.48,236.84
22:01:00,server_13,197.46,249.6
22:01:00,server_20,489.03,626.95
22:01:00,server_19,0.0,0.0
22:01:00,server_18,552.16,599.53
22:01:00,server_17,85.37,43.53
22:01:00,server_16,526.84,443.83
22:01:00,server_15,308.89,380.02
22:01:00,server_14,198.88,156.24
22:01:00,server_12,180.42,196.05
22:01:00,server_11,400.1,276.35
22:01:00,server_1,136.35,139.56
22:01:00,server_9,856.57,444.65
22:01:00,server_8,221.75,222.71
22:01:00,server_7,113.98,160.78
22:01:00,server_6,340.63,423.42
22:01:00,server_5,4340.63,3815.92
22:01:00,server_4,983.19,518.73
22:01:00,server_3,785.71,511.91
22:01:00,server_2,1452.06,1288.09
22:01:00,server_10,125.02,122.63
22:01:05,server_13,322.23,297.37
22:01:05,server_14,579.17,411.89
22:01:05,server_15,1623.08,1315.23
22:01:05,server_16,811.24,936.52
22:01:05,server_12,90.12,57.01
22:01:05,server_18,239.85,204.36
22:01:05,server_19,27.78,32.12
22:01:05,server_20,4196.01,4520.75
22:01:05,server_17,716.9,587.69
22:01:05,server_11,567.98,503.46
22:01:05,server_1,162.53,152.32
22:01:05,server_9,35.71,24.59
22:01:05,server_8,198.71,289.9
22:01:05,server_7,157.96,116.77
22:01:05,server_6,419.31,267.07
22:01:05,server_5,20.83,29.97
22:01:05,server_4,96.77,144.82
22:01:05,server_3,894.56,867.95
22:01:05,server_2,1006.52,774.18
22:01:05,server_10,210.69,184.21
22:01:10,server_13,4822.08,4972.29
22:01:10,server_14,917.99,547.84
22:01:10,server_15,967.42,1004.02
22:01:10,server_16,961.51,1089.1
22:01:10,server_20,211.05,296.1
22:01:10,server_18,719.95,973.56
22:01:10,server_19,452.49,262.5
22:01:10,server_12,9668.63,10252.32
22:01:10,server_17,965.15,600.3
22:01:10,server_11,522.51,496.04
22:01:10,server_1,485.44,569.03
22:01:10,server_9,825.78,803.59
22:01:10,server_2,11599.0,10944.69
22:01:10,server_3,289.6,419.59
22:01:10,server_4,468.18,403.61
22:01:10,server_10,363.3,460.52
22:01:10,server_6,857.12,677.92
22:01:10,server_7,693.8,833.87
22:01:10,server_8,886.42,1153.49
22:01:10,server_5,974.27,947.9
22:01:15,server_12,124.52,83.19
22:01:15,server_19,198.28,103.11
22:01:15,server_18,1665.14,1589.08
22:01:15,server_17,305.91,353.03
22:01:15,server_16,26.86,28.3
22:01:15,server_15,5988.46,6957.63
22:01:15,server_14,1378.9,1186.32
22:01:15,server_13,917.47,1362.81
22:01:15,server_20,236.9,136.87
22:01:15,server_11,4276.67,4722.55
22:01:15,server_9,206.22,177.55
22:01:15,server_8,13839.02,11902.31
22:01:15,server_7,545.64,700.86
22:01:15,server_6,303.27,252.49
22:01:15,server_5,265.68,370.86
22:01:15,server_4,730.25,1008.77
22:01:15,server_3,620.73,414.08
22:01:15,server_2,867.94,693.8
22:01:15,server_1,963.32,768.09
22:01:15,server_10,943.62,804.51
22:01:20,server_13,4775.87,4702.69
22:01:20,server_14,4547.19,4004.53
22:01:20,server_15,57.89,43.46
22:01:20,server_16,66.09,34.48
22:01:20,server_12,404.49,347.94
22:01:20,server_18,602.41,490.62
22:01:20,server_19,230.73,341.16
22:01:20,server_20,7211.42,7426.45
22:01:20,server_17,275.83,352.13
22:01:20,server_11,16254.6,13963.33
22:01:20,server_10,15084.98,12689.32
22:01:20,server_9,205.63,136.67
22:01:20,server_8,315.96,168.56
22:01:20,server_7,858.04,777.2
22:01:20,server_6,263.86,197.37
22:01:20,server_5,316.13,452.3
22:01:20,server_4,53.78,30.99
22:01:20,server_3,338.0,427.3
22:01:20,server_2,12689.24,13183.85
22:01:20,server_1,179.54,176.84
22:01:25,server_13,130.27,103.15
22:01:25,server_14,42.88,28.8
22:01:25,server_15,7356.29,7089.41
22:01:25,server_16,617.87,534.0
22:01:25,server_20,184.28,129.55
22:01:25,server_18,890.59,871.07
22:01:25,server_19,859.11,637.26
22:01:25,server_12,2645.0,2413.5
22:01:25,server_17,188.5,95.35
22:01:25,server_11,871.09,1057.04
22:01:25,server_10,920.67,749.73
22:01:25,server_9,393.91,390.61
22:01:25,server_2,3259.75,3874.83
22:01:25,server_3,556.15,708.74
22:01:25,server_4,1021.43,748.32
22:01:25,server_1,360.05,194.08
22:01:25,server_6,4305.5,4012.05
22:01:25,server_7,690.98,985.0
22:01:25,server_8,326.35,206.36
22:01:25,server_5,934.87,1185.96
22:01:30,server_12,851.78,1091.75
22:01:30,server_19,331.19,464.51
22:01:30,server_18,13937.6,13698.61
22:01:30,server_17,54.94,71.84
22:01:30,server_16,921.84,864.93
22:01:30,server_15,353.2,260.59
22:01:30,server_14,343.34,294.0
22:01:30,server_13,284.64,171.52
22:01:30,server_11,145.58,200.76
22:01:30,server_20,693.79,358.37
22:01:30,server_9,247.74,175.24
22:01:30,server_1,4943.2,4518.33
22:01:30,server_2,853.08,556.17
22:01:30,server_3,57.44,68.29
22:01:30,server_4,928.95,1236.61
22:01:30,server_10,12610.66,11956.86
22:01:30,server_6,259.31,236.59
22:01:30,server_7,372.5,239.27
22:01:30,server_8,79.38,115.09
22:01:30,server_5,594.24,389.15
22:01:35,server_12,179.16,100.63
22:01:35,server_19,446.41,418.63
22:01:35,server_18,928.82,1304.14
22:01:35,server_17,189.47,239.91
22:01:35,server_16,7692.08,7143.04
22:01:35,server_15,390.58,550.09
22:01:35,server_14,603.02,886.98
22:01:35,server_13,861.92,897.93
22:01:35,server_11,2091.06,2392.3
22:01:35,server_20,886.27,1323.69
22:01:35,server_9,19898.5,23796.71
22:01:35,server_1,15878.57,15919.48
22:01:35,server_2,181.44,268.82
22:01:35,server_3,244.73,133.79
22:01:35,server_4,1030.56,1360.13
22:01:35,server_10,10033.93,9987.54
22:01:35,server_6,15388.91,14145.89
22:01:35,server_7,282.15,217.24
22:01:35,server_8,2130.93,1758.23
22:01:35,server_5,612.79,694.16
22:01:40,server_11,15836.59,15948.47
22:01:40,server_19,564.84,735.82
22:01:40,server_18,3582.44,3167.27
22:01:40,server_17,834.93,506.65
22:01:40,server_16,2145.58,2386.18
22:01:40,server_15,3733.99,3399.3
22:01:40,server_14,893.78,1167.21
22:01:40,server_13,437.68,401.95
22:01:40,server_12,283.29,206.35
22:01:40,server_20,584.89,562.91
22:01:40,server_10,153.94,171.23
22:01:40,server_8,523.01,299.6
22:01:40,server_7,759.32,627.97
22:01:40,server_6,933.03,718.52
22:01:40,server_5,250.8,215.68
22:01:40,server_4,378.58,235.79
22:01:40,server_3,387.55,207.96
22:01:40,server_2,0.0,0.0
22:01:40,server_1,292.9,308.19
22:01:40,server_9,8660.78,9016.31
22:01:45,server_13,210.32,137.61
22:01:45,server_14,5580.43,5472.45
22:01:45,server_15,483.89,272.24
22:01:45,server_12,2044.63,1921.33
22:01:45,server_17,738.85,886.97
22:01:45,server_18,75.13,103.04
22:01:45,server_19,407.48,415.02
22:01:45,server_16,1019.35,1287.35
22:01:45,server_11,175.54,136.54
22:01:45,server_20,11925.32,13963.49
22:01:45,server_9,1052.96,1127.51
22:01:45,server_1,396.66,440.93
22:01:45,server_2,10116.1,10502.64
22:01:45,server_3,851.85,591.02
22:01:45,server_4,16979.51,19047.53
22:01:45,server_10,323.29,337.44
22:01:45,server_6,6608.24,6735.14
22:01:45,server_7,814.26,534.11
22:01:45,server_8,4123.04,3845.48
22:01:45,server_5,676.44,660.78
22:01:50,server_19,117.43,108.18
22:01:50,server_18,620.92,807.62
22:01:50,server_17,595.83,870.48
22:01:50,server_16,153.22,131.56
22:01:50,server_15,544.19,327.85
22:01:50,server_14,631.13,336.1
22:01:50,server_13,55.16,66.91
22:01:50,server_12,1484.84,1638.3
22:01:50,server_11,1038.21,1006.97
22:01:50,server_20,12603.26,11439.04
22:01:50,server_9,8539.12,6954.62
22:01:50,server_1,130.26,189.99
22:01:50,server_2,85.85,55.94
22:01:50,server_3,33.72,42.72
22:01:50,server_4,409.15,371.19
22:01:50,server_10,419.81,235.83
22:01:50,server_6,388.83,208.75
22:01:50,server_7,539.8,586.62
22:01:50,server_8,335.25,259.37
22:01:50,server_5,476.68,551.96
22:01:55,server_11,503.09,641.98
22:01:55,server_19,873.74,622.54
22:01:55,server_18,194.63,138.89
22:01:55,server_17,157.15,138.37
22:01:55,server_16,80.91,105.2
22:01:55,server_15,895.31,1145.01
22:01:55,server_14,186.96,110.05
22:01:55,server_13,348.37,384.16
22:01:55,server_12,878.37,568.48
22:01:55,server_20,185.74,201.39
22:01:55,server_10,10299.03,9314.2
22:01:55,server_8,11455.79,10288.94
22:01:55,server_9,118.6,132.36
22:01:55,server_1,461.69,531.37
22:01:55,server_2,2248.72,2285.56
22:01:55,server_3,0.0,0.0
22:01:55,server_5,105.58,89.58
22:01:55,server_6,1044.72,979.98
22:01:55,server_7,154.77,189.0
22:01:55,server_4,203.51,138.79
22:02:00,server_20,40.32,37.68
22:02:00,server_11,416.03,420.83
22:02:00,server_18,341.32,483.42
22:02:00,server_17,48.26,59.31
22:02:00,server_16,1962.32,2263.01
22:02:00,server_15,883.06,1247.44
22:02:00,server_14,379.28,534.26
22:02:00,server_13,897.49,610.7
22:02:00,server_12,3915.67,4549.46
22:02:00,server_19,109.56,132.36
22:02:00,server_10,287.27,176.99
22:02:00,server_8,907.45,1284.87
22:02:00,server_1,931.61,554.67
22:02:00,server_2,1996.69,1811.51
22:02:00,server_3,2815.81,3302.63
22:02:00,server_9,4542.75,4317.95
22:02:00,server_5,583.5,485.64
22:02:00,server_6,1635.99,1825.4
22:02:00,server_7,952.14,737.84
22:02:00,server_4,1027.11,1132.42
22:02:05,server_12,587.97,298.19
22:02:05,server_19,810.87,515.05
22:02:05,server_18,3963.6,3422.73
22:02:05,server_17,268.55,183.17
22:02:05,server_16,291.02,264.5
22:02:05,server_15,215.22,159.95
22:02:05,server_14,156.6,172.06
22:02:05,server_13,945.15,1002.97
22:02:05,server_11,426.87,329.34
22:02:05,server_20,15.32,20.7
22:02:05,server_9,466.04,402.63
22:02:05,server_1,366.4,457.23
22:02:05,server_2,1963.83,2339.73
22:02:05,server_3,965.09,636.42
22:02:05,server_4,944.86,1248.29
22:02:05,server_10,991.7,1306.73
22:02:05,server_6,244.01,363.85
22:02:05,server_7,147.04,185.75
22:02:05,server_8,14899.13,12516.45
22:02:05,server_5,984.14,587.43
22:02:10,server_11,25.98,27.76
22:02:10,server_19,912.52,810.74
22:02:10,server_18,519.95,612.58
22:02:10,server_17,341.37,293.2
22:02:10,server_16,2930.56,3010.43
22:02:10,server_15,129.64,177.73
22:02:10,server_14,257.78,284.7
22:02:10,server_13,352.17,523.66
22:02:10,server_12,673.18,972.37
22:02:10,server_20,4573.54,4014.29
22:02:10,server_10,467.89,360.0
22:02:10,server_8,18526.46,20558.75
22:02:10,server_7,192.03,175.44
22:02:10,server_6,2706.37,2508.58
22:02:10,server_5,18150.22,20845.87
22:02:10,server_4,15945.1,15239.99
22:02:10,server_3,5212.46,5550.69
22:02:10,server_2,196.11,101.84
22:02:10,server_1,4835.29,5026.81
22:02:10,server_9,3374.86,3722.63
22:02:15,server_13,3653.61,4222.3
22:02:15,server_14,2768.51,2287.43
22:02:15,server_15,390.59,377.0
22:02:15,server_12,1001.19,881.53
22:02:15,server_17,1001.2,671.17
22:02:15,server_18,57.15,43.52
22:02:15,server_19,492.48,708.03
22:02:15,server_16,277.75,252.15
22:02:15,server_11,174.09,200.84
22:02:15,server_20,637.65,327.4
22:02:15,server_9,853.08,1081.98
22:02:15,server_1,251.75,147.13
22:02:15,server_2,410.63,430.84
22:02:15,server_3,305.21,266.88
22:02:15,server_4,133.12,99.54
22:02:15,server_10,453.87,229.84
22:02:15,server_6,79.49,55.01
22:02:15,server_7,62.59,57.87
22:02:15,server_8,975.1,1226.91
22:02:15,server_5,253.29,377.08
22:02:20,server_12,802.96,1194.75
22:02:20,server_20,861.72,1252.95
22:02:20,server_19,291.6,151.88
22:02:20,server_18,185.88,254.05
22:02:20,server_17,989.98,1099.58
22:02:20,server_16,17258.31,20039.11
22:02:20,server_15,505.47,253.47
22:02:20,server_14,180.98,229.98
22:02:20,server_13,623.22,355.63
22:02:20,server_11,635.48,930.52
22:02:20,server_10,226.58,203.44
22:02:20,server_9,339.97,204.72
22:02:20,server_2,12379.89,14059.23
22:02:20,server_3,392.57,221.54
22:02:20,server_4,277.15,278.13
22:02:20,server_1,197.39,161.18
22:02:20,server_6,944.97,1261.99
22:02:20,server_7,638.22,376.22
22:02:20,server_8,932.91,537.35
22:02:20,server_5,391.77,463.15
22:02:25,server_12,4803.56,4634.21
22:02:25,server_19,396.38,367.02
22:02:25,server_18,963.82,795.4
22:02:25,server_17,7592.52,8747.14
22:02:25,server_16,410.13,444.56
