ts,server_id,disk_io
21:38:40,server_5,125.91
21:38:40,server_6,1561.14
21:38:40,server_7,3732.93
21:38:40,server_4,62.47
21:38:45,server_13,34.69
21:38:45,server_20,0.0
21:38:45,server_19,93.1
21:38:45,server_18,93.86
21:38:45,server_17,88.17
21:38:45,server_16,63.42
21:38:45,server_15,57.08
21:38:45,server_14,65.94
21:38:45,server_12,172.24
21:38:45,server_11,24.78
21:38:45,server_1,7498.86
21:38:45,server_9,120.13
21:38:45,server_8,12.06
21:38:45,server_7,123.79
21:38:45,server_6,19.49
21:38:45,server_5,42.45
21:38:45,server_4,42.92
21:38:45,server_3,119.4
21:38:45,server_2,18.58
21:38:45,server_10,87.76
21:38:50,server_13,23.45
21:38:50,server_14,6354.67
21:38:50,server_15,63.78
21:38:50,server_16,1711.83
21:38:50,server_12,4521.82
21:38:50,server_18,93.18
21:38:50,server_19,39.83
21:38:50,server_20,88.88
21:38:50,server_17,1921.88
21:38:50,server_11,2.34
21:38:50,server_1,88.18
21:38:50,server_9,106.86
21:38:50,server_8,3.83
21:38:50,server_7,167.72
21:38:50,server_6,26.19
21:38:50,server_5,157.06
21:38:50,server_4,0.0
21:38:50,server_3,54.7
21:38:50,server_2,984.75
21:38:50,server_10,734.54
21:38:55,server_13,130.49
21:38:55,server_14,15.09
21:38:55,server_15,30.42
21:38:55,server_16,1938.02
21:38:55,server_20,31.96
21:38:55,server_18,0.0
21:38:55,server_19,3.1
21:38:55,server_12,0.0
21:38:55,server_17,109.37
21:38:55,server_11,0.0
21:38:55,server_3,55.41
21:38:55,server_9,963.39
21:38:55,server_2,22.59
21:38:55,server_10,38.55
21:38:55,server_4,45.62
21:38:55,server_1,0.0
21:38:55,server_6,1859.01
21:38:55,server_7,15.19
21:38:55,server_8,1664.05
21:38:55,server_5,0.0
21:39:00,server_12,9.77
21:39:00,server_19,17.4
21:39:00,server_18,4.07
21:39:00,server_17,46.36
21:39:00,server_16,118.16
21:39:00,server_15,81.43
21:39:00,server_14,137.56
21:39:00,server_13,1255.04
21:39:00,server_11,95.75
21:39:00,server_20,149.06
21:39:00,server_9,60.48
21:39:00,server_1,130.85
21:39:00,server_2,6424.27
21:39:00,server_3,69.87
21:39:00,server_4,1318.62
21:39:00,server_10,17.13
21:39:00,server_6,64.76
21:39:00,server_7,18.75
21:39:00,server_8,112.31
21:39:00,server_5,117.24
21:39:05,server_11,132.79
21:39:05,server_19,81.09
21:39:05,server_18,12.19
21:39:05,server_17,46.78
21:39:05,server_16,71.91
21:39:05,server_15,138.65
21:39:05,server_14,0.0
21:39:05,server_13,94.48
21:39:05,server_12,62.82
21:39:05,server_20,33.98
21:39:05,server_10,183.93
21:39:05,server_8,5229.08
21:39:05,server_7,1180.02
21:39:05,server_6,12.72
21:39:05,server_5,121.06
21:39:05,server_4,16.24
21:39:05,server_3,77.1
21:39:05,server_2,36.38
21:39:05,server_1,67.96
21:39:05,server_9,87.55
21:39:10,server_14,0.0
21:39:10,server_15,9.7
21:39:10,server_16,76.16
21:39:10,server_13,31.65
21:39:10,server_18,67.5
21:39:10,server_19,24.93
21:39:10,server_20,115.75
21:39:10,server_17,0.0
21:39:10,server_12,9438.61
21:39:10,server_11,70.89
21:39:10,server_1,83.27
21:39:10,server_9,1052.34
21:39:10,server_8,0.0
21:39:10,server_7,123.49
21:39:10,server_6,6278.02
21:39:10,server_5,85.39
21:39:10,server_4,54.73
21:39:10,server_3,1698.6
21:39:10,server_2,0.0
21:39:10,server_10,12.37
21:39:15,server_13,118.43
21:39:15,server_14,12.85
21:39:15,server_15,38.28
21:39:15,server_20,117.09
21:39:15,server_18,1164.4
21:39:15,server_19,52.37
21:39:15,server_12,104.93
21:39:15,server_16,151.67
21:39:15,server_11,157.61
21:39:15,server_17,4564.36
21:39:15,server_9,6.97
21:39:15,server_10,15.16
21:39:15,server_2,22.78
21:39:15,server_3,102.58
21:39:15,server_4,118.17
21:39:15,server_1,70.54
21:39:15,server_6,123.86
21:39:15,server_7,0.0
21:39:15,server_8,32.24
21:39:15,server_5,135.75
21:39:20,server_20,75.92
21:39:20,server_12,37.71
21:39:20,server_19,1624.87
21:39:20,server_18,101.75
21:39:20,server_17,739.67
21:39:20,server_16,27.81
21:39:20,server_15,97.95
21:39:20,server_14,78.75
21:39:20,server_13,0.0
21:39:20,server_11,95.17
21:39:20,server_7,103.36
21:39:20,server_9,15.24
21:39:20,server_8,37.25
21:39:20,server_6,6631.7
21:39:20,server_5,5592.33
21:39:20,server_4,49.9
21:39:20,server_3,40.06
21:39:20,server_2,58.52
21:39:20,server_1,1445.42
21:39:20,server_10,75.21
21:39:25,server_15,62.1
21:39:25,server_13,4327.46
21:39:25,server_14,18.28
21:39:25,server_16,1785.08
21:39:25,server_12,5194.25
21:39:25,server_18,100.47
21:39:25,server_19,82.9
21:39:25,server_20,93.61
21:39:25,server_17,3108.07
21:39:25,server_11,128.59
21:39:25,server_1,34.93
21:39:25,server_9,99.3
21:39:25,server_2,56.47
21:39:25,server_3,110.85
21:39:25,server_4,1667.4
21:39:25,server_10,72.99
21:39:25,server_6,19.41
21:39:25,server_7,82.18
21:39:25,server_8,5748.02
21:39:25,server_5,8623.28
21:39:30,server_13,220.41
21:39:30,server_20,48.82
21:39:30,server_19,50.49
21:39:30,server_18,127.29
21:39:30,server_17,91.37
21:39:30,server_16,48.57
21:39:30,server_15,40.54
21:39:30,server_14,0.0
21:39:30,server_12,50.31
21:39:30,server_11,3.5
21:39:30,server_1,90.9
21:39:30,server_9,41.52
21:39:30,server_8,8509.65
21:39:30,server_7,102.97
21:39:30,server_6,0.0
21:39:30,server_5,67.32
21:39:30,server_4,68.76
21:39:30,server_3,92.04
21:39:30,server_2,0.0
21:39:30,server_10,69.36
21:39:35,server_13,17.29
21:39:35,server_14,577.46
21:39:35,server_15,53.62
21:39:35,server_16,87.3
21:39:35,server_12,19.16
21:39:35,server_18,124.75
21:39:35,server_19,1.17
21:39:35,server_20,130.05
21:39:35,server_17,0.0
21:39:35,server_11,1429.11
21:39:35,server_1,131.69
21:39:35,server_9,19.7
21:39:35,server_8,0.0
21:39:35,server_7,17.63
21:39:35,server_6,8.97
21:39:35,server_5,10.46
21:39:35,server_4,102.58
21:39:35,server_3,6769.57
21:39:35,server_2,0.0
21:39:35,server_10,3898.34
21:39:40,server_13,68.81
21:39:40,server_14,0.0
21:39:40,server_15,6065.05
21:39:40,server_16,9.09
21:39:40,server_20,24.53
21:39:40,server_18,72.11
21:39:40,server_19,117.04
21:39:40,server_12,1408.04
21:39:40,server_17,29.0
21:39:40,server_11,21.95
21:39:40,server_1,88.1
21:39:40,server_9,0.0
21:39:40,server_2,45.19
21:39:40,server_3,0.0
21:39:40,server_4,1301.24
21:39:40,server_10,1173.12
21:39:40,server_6,9.33
21:39:40,server_7,127.15
21:39:40,server_8,33.54
21:39:40,server_5,21.06
21:39:45,server_12,104.62
21:39:45,server_19,81.05
21:39:45,server_18,102.5
21:39:45,server_17,49.86
21:39:45,server_16,70.92
21:39:45,server_15,0.0
21:39:45,server_14,33.88
21:39:45,server_13,1059.87
21:39:45,server_20,0.0
21:39:45,server_11,0.0
21:39:45,server_9,30.65
21:39:45,server_8,44.56
21:39:45,server_7,3179.11
21:39:45,server_6,2.1
21:39:45,server_5,7167.52
21:39:45,server_4,93.15
21:39:45,server_3,1083.59
21:39:45,server_2,120.25
21:39:45,server_1,1093.34
21:39:45,server_10,42.3
21:39:50,server_13,61.9
21:39:50,server_14,7.6
21:39:50,server_15,60.9
21:39:50,server_16,62.74
21:39:50,server_12,67.4
21:39:50,server_18,1912.6
21:39:50,server_19,56.15
21:39:50,server_20,6440.36
21:39:50,server_17,102.33
21:39:50,server_11,25.27
21:39:50,server_3,993.01
21:39:50,server_9,0.0
21:39:50,server_1,1693.78
21:39:50,server_2,119.88
21:39:50,server_4,0.0
21:39:50,server_10,38.29
21:39:50,server_6,91.16
21:39:50,server_5,41.67
21:39:50,server_7,83.27
21:39:50,server_8,0.0
21:39:55,server_20,106.32
21:39:55,server_19,0.0
21:39:55,server_18,5480.24
21:39:55,server_17,184.57
21:39:55,server_16,5089.06
21:39:55,server_15,90.36
21:39:55,server_14,970.28
21:39:55,server_12,0.0
21:39:55,server_11,113.48
21:39:55,server_13,128.84
21:39:55,server_9,77.59
21:39:55,server_10,121.82
21:39:55,server_2,139.17
21:39:55,server_3,78.76
21:39:55,server_4,97.95
21:39:55,server_1,12.61
21:39:55,server_6,33.51
21:39:55,server_7,6126.41
21:39:55,server_8,571.94
21:39:55,server_5,48.94
21:40:00,server_12,196.05
21:40:00,server_20,4431.86
21:40:00,server_19,50.19
21:40:00,server_18,91.78
21:40:00,server_17,52.75
21:40:00,server_16,17.15
21:40:00,server_15,5992.38
21:40:00,server_14,36.0
21:40:00,server_13,99.58
21:40:00,server_11,29.35
21:40:00,server_3,17.92
21:40:00,server_9,144.44
21:40:00,server_10,99.45
21:40:00,server_2,38.27
21:40:00,server_4,20.18
21:40:00,server_1,1308.46
21:40:00,server_6,0.0
21:40:00,server_7,5.87
21:40:00,server_8,0.0
21:40:00,server_5,49.78
21:40:05,server_12,1989.81
21:40:05,server_20,5370.16
21:40:05,server_19,74.35
21:40:05,server_18,71.29
21:40:05,server_17,36.74
21:40:05,server_16,5429.82
21:40:05,server_15,149.15
21:40:05,server_14,141.91
21:40:05,server_11,982.34
21:40:05,server_13,0.0
21:40:05,server_9,0.0
21:40:05,server_2,161.94
21:40:05,server_3,65.14
21:40:05,server_4,80.64
21:40:05,server_5,26.15
21:40:05,server_1,17.91
21:40:05,server_7,91.34
21:40:05,server_10,24.66
21:40:05,server_8,131.02
21:40:05,server_6,34.7
21:40:10,server_12,28.74
21:40:10,server_19,948.2
21:40:10,server_18,82.09
21:40:10,server_17,116.02
21:40:10,server_16,93.89
21:40:10,server_15,34.3
21:40:10,server_14,53.83
21:40:10,server_13,137.19
21:40:10,server_11,973.41
21:40:10,server_20,102.43
21:40:10,server_9,40.3
21:40:10,server_1,882.12
21:40:10,server_2,76.4
21:40:10,server_3,113.68
21:40:10,server_4,9764.51
21:40:10,server_10,56.6
21:40:10,server_6,83.67
21:40:10,server_7,1627.4
21:40:10,server_8,0.0
21:40:10,server_5,37.33
21:40:15,server_11,78.86
21:40:15,server_19,40.74
21:40:15,server_18,18.74
21:40:15,server_17,5679.28
21:40:15,server_16,16.78
21:40:15,server_15,0.0
21:40:15,server_14,109.64
21:40:15,server_13,6306.23
21:40:15,server_12,662.37
21:40:15,server_20,65.7
21:40:15,server_10,43.78
21:40:15,server_8,0.0
21:40:15,server_7,27.85
21:40:15,server_6,125.76
21:40:15,server_5,69.37
21:40:15,server_4,119.99
21:40:15,server_3,126.15
21:40:15,server_2,98.39
21:40:15,server_1,28.4
21:40:15,server_9,33.85
21:40:20,server_13,6585.4
21:40:20,server_14,0.0
21:40:20,server_15,109.12
21:40:20,server_16,160.5
21:40:20,server_19,130.23
21:40:20,server_20,48.36
21:40:20,server_18,93.55
21:40:20,server_12,62.36
21:40:20,server_17,0.0
21:40:20,server_11,181.95
21:40:20,server_3,36.72
21:40:20,server_9,95.48
21:40:20,server_10,74.45
21:40:20,server_2,93.63
21:40:20,server_4,7295.09
21:40:20,server_1,5704.09
21:40:20,server_6,35.62
21:40:20,server_7,0.0
21:40:20,server_5,6948.36
21:40:20,server_8,91.62
21:40:25,server_20,97.66
21:40:25,server_19,120.19
21:40:25,server_18,6.29
21:40:25,server_17,1462.69
21:40:25,server_16,0.0
21:40:25,server_15,25.35
21:40:25,server_14,123.62
21:40:25,server_12,0.0
21:40:25,server_11,67.38
21:40:25,server_13,54.98
21:40:25,server_9,51.74
21:40:25,server_10,0.0
21:40:25,server_2,106.02
21:40:25,server_3,1787.52
21:40:25,server_4,13.79
21:40:25,server_1,81.74
21:40:25,server_6,79.28
21:40:25,server_7,77.94
21:40:25,server_8,185.49
21:40:25,server_5,68.06
21:40:30,server_12,77.86
21:40:30,server_20,731.62
21:40:30,server_19,48.91
21:40:30,server_18,1249.09
21:40:30,server_17,16.1
21:40:30,server_16,1357.52
21:40:30,server_15,45.86
21:40:30,server_14,0.0
21:40:30,server_13,70.65
21:40:30,server_11,0.0
21:40:30,server_3,90.63
21:40:30,server_9,738.53
21:40:30,server_8,5.88
21:40:30,server_7,0.0
21:40:30,server_6,53.39
21:40:30,server_5,0.0
21:40:30,server_4,8416.33
21:40:30,server_2,115.05
21:40:30,server_1,0.0
21:40:30,server_10,0.0
21:40:35,server_13,58.66
21:40:35,server_14,47.74
21:40:35,server_15,135.44
21:40:35,server_16,8.39
21:40:35,server_19,0.0
21:40:35,server_20,101.35
21:40:35,server_18,187.72
21:40:35,server_12,0.0
21:40:35,server_17,37.07
21:40:35,server_11,5856.25
21:40:35,server_3,158.29
21:40:35,server_9,176.12
21:40:35,server_10,65.19
21:40:35,server_2,119.31
21:40:35,server_4,61.84
21:40:35,server_1,125.52
21:40:35,server_6,73.23
21:40:35,server_7,806.61
21:40:35,server_5,9514.65
21:40:35,server_8,0.0
21:40:40,server_20,25.74
21:40:40,server_19,60.66
21:40:40,server_18,0.0
21:40:40,server_17,64.5
21:40:40,server_16,113.97
21:40:40,server_15,0.0
21:40:40,server_14,94.29
21:40:40,server_12,88.48
21:40:40,server_10,70.02
21:40:40,server_13,68.22
21:40:40,server_8,104.82
21:40:40,server_9,0.0
21:40:40,server_1,51.36
21:40:40,server_2,9241.47
21:40:40,server_3,34.1
21:40:40,server_11,533.07
21:40:40,server_5,94.86
21:40:40,server_6,72.05
21:40:40,server_7,201.12
21:40:40,server_4,45.25
21:40:45,server_11,38.2
21:40:45,server_19,183.78
21:40:45,server_18,27.86
21:40:45,server_17,99.89
21:40:45,server_16,6801.62
21:40:45,server_15,63.64
21:40:45,server_14,16.17
21:40:45,server_13,103.12
21:40:45,server_12,10.72
21:40:45,server_20,0.0
21:40:45,server_10,8123.62
21:40:45,server_8,36.21
21:40:45,server_7,44.43
21:40:45,server_6,0.0
21:40:45,server_5,105.34
21:40:45,server_4,5241.33
21:40:45,server_3,60.35
21:40:45,server_2,78.49
21:40:45,server_1,39.58
21:40:45,server_9,1384.98
21:40:50,server_13,5077.81
21:40:50,server_14,1046.48
21:40:50,server_15,53.38
21:40:50,server_16,92.42
21:40:50,server_20,98.34
21:40:50,server_18,7011.28
21:40:50,server_19,60.58
21:40:50,server_12,57.61
21:40:50,server_17,10.61
21:40:50,server_11,3558.74
21:40:50,server_10,1766.78
21:40:50,server_9,51.55
21:40:50,server_2,3582.89
21:40:50,server_3,63.39
21:40:50,server_4,29.76
21:40:50,server_1,1487.28
21:40:50,server_6,0.0
21:40:50,server_7,109.67
21:40:50,server_8,10.49
21:40:50,server_5,94.23
21:40:55,server_12,161.99
21:40:55,server_19,37.52
21:40:55,server_18,141.67
21:40:55,server_17,83.32
21:40:55,server_16,51.48
21:40:55,server_15,59.14
21:40:55,server_14,190.95
21:40:55,server_13,11.08
21:40:55,server_11,124.52
21:40:55,server_20,8745.28
21:40:55,server_9,159.93
21:40:55,server_1,19.32
21:40:55,server_2,7510.45
21:40:55,server_3,79.97
21:40:55,server_4,100.93
21:40:55,server_10,80.33
21:40:55,server_6,23.15
21:40:55,server_7,96.62
21:40:55,server_8,21.57
21:40:55,server_5,1033.79
21:41:00,server_12,0.0
21:41:00,server_19,61.38
21:41:00,server_18,681.13
21:41:00,server_17,65.97
21:41:00,server_16,0.0
21:41:00,server_15,144.86
21:41:00,server_14,118.73
21:41:00,server_13,38.31
21:41:00,server_11,56.35
21:41:00,server_20,49.91
21:41:00,server_9,6453.28
21:41:00,server_1,25.75
21:41:00,server_2,33.11
21:41:00,server_3,6646.32
21:41:00,server_4,0.0
21:41:00,server_10,121.15
21:41:00,server_6,0.0
21:41:00,server_7,0.0
21:41:00,server_8,1781.03
21:41:00,server_5,0.0
21:41:05,server_11,602.07
21:41:05,server_19,65.88
21:41:05,server_18,71.55
21:41:05,server_17,612.53
21:41:05,server_16,2.47
21:41:05,server_15,12.35
21:41:05,server_14,17.61
21:41:05,server_13,57.18
21:41:05,server_12,48.81
21:41:05,server_20,649.99
21:41:05,server_10,0.0
21:41:05,server_8,8658.77
21:41:05,server_7,100.51
21:41:05,server_6,5148.31
21:41:05,server_5,177.75
21:41:05,server_4,146.01
21:41:05,server_3,125.8
21:41:05,server_2,54.91
21:41:05,server_1,0.0
21:41:05,server_9,1457.67
21:41:10,server_13,0.0
21:41:10,server_14,34.54
21:41:10,server_15,36.43
21:41:10,server_12,55.39
21:41:10,server_17,0.0
21:41:10,server_18,75.14
21:41:10,server_19,85.16
21:41:10,server_16,117.89
21:41:10,server_11,17.64
21:41:10,server_20,1788.39
21:41:10,server_9,99.52
21:41:10,server_1,1557.71
21:41:10,server_2,7293.76
21:41:10,server_3,144.66
21:41:10,server_4,119.69
21:41:10,server_10,90.67
21:41:10,server_6,56.05
21:41:10,server_7,7.0
21:41:10,server_8,1966.93
21:41:10,server_5,0.0
21:41:15,server_19,9902.29
21:41:15,server_18,96.43
21:41:15,server_17,66.86
21:41:15,server_16,654.53
21:41:15,server_15,1969.29
21:41:15,server_14,84.67
21:41:15,server_13,173.68
21:41:15,server_12,1809.7
21:41:15,server_11,0.0
21:41:15,server_20,26.69
21:41:15,server_9,82.26
21:41:15,server_1,66.03
21:41:15,server_2,817.99
21:41:15,server_3,0.0
21:41:15,server_4,39.42
21:41:15,server_10,41.43
21:41:15,server_6,140.13
21:41:15,server_7,7926.05
21:41:15,server_8,14.89
21:41:15,server_5,116.18
21:41:20,server_11,0.0
21:41:20,server_19,7521.05
21:41:20,server_18,133.36
21:41:20,server_17,5054.92
21:41:20,server_16,3170.04
21:41:20,server_15,58.96
21:41:20,server_14,101.31
21:41:20,server_13,95.66
21:41:20,server_12,27.16
21:41:20,server_20,52.72
21:41:20,server_10,93.52
21:41:20,server_8,72.23
21:41:20,server_9,172.79
21:41:20,server_1,124.68
21:41:20,server_2,151.69
21:41:20,server_3,101.4
21:41:20,server_5,1672.02
21:41:20,server_6,601.38
21:41:20,server_7,1490.25
21:41:20,server_4,35.36
21:41:25,server_20,51.66
21:41:25,server_11,146.78
21:41:25,server_18,99.08
21:41:25,server_17,9965.89
21:41:25,server_16,89.61
21:41:25,server_15,26.37
21:41:25,server_14,120.83
21:41:25,server_13,606.57
21:41:25,server_12,33.8
21:41:25,server_19,87.84
21:41:25,server_10,98.49
21:41:25,server_8,85.04
21:41:25,server_1,184.41
21:41:25,server_2,51.47
21:41:25,server_3,9078.76
21:41:25,server_9,150.89
21:41:25,server_5,0.0
21:41:25,server_6,39.99
21:41:25,server_7,4672.35
21:41:25,server_4,1799.94
21:41:30,server_12,74.35
21:41:30,server_19,105.68
21:41:30,server_18,147.63
21:41:30,server_17,0.0
21:41:30,server_16,41.64
21:41:30,server_15,98.06
21:41:30,server_14,34.51
21:41:30,server_13,689.73
21:41:30,server_11,127.37
21:41:30,server_20,74.07
21:41:30,server_9,51.36
21:41:30,server_1,105.52
21:41:30,server_2,5987.26
21:41:30,server_3,5436.13
21:41:30,server_4,0.0
21:41:30,server_10,83.2
21:41:30,server_6,50.53
21:41:30,server_7,193.98
21:41:30,server_8,51.41
21:41:30,server_5,61.13
21:41:35,server_11,5443.11
21:41:35,server_19,56.23
21:41:35,server_18,51.68
21:41:35,server_17,0.0
21:41:35,server_16,1673.69
21:41:35,server_15,24.73
21:41:35,server_14,149.77
21:41:35,server_13,0.0
21:41:35,server_12,48.72
21:41:35,server_20,41.72
21:41:35,server_10,47.21
21:41:35,server_8,116.92
21:41:35,server_7,0.0
21:41:35,server_6,0.0
21:41:35,server_5,9.21
21:41:35,server_4,49.86
21:41:35,server_3,1784.67
21:41:35,server_2,125.71
21:41:35,server_1,9149.56
21:41:35,server_9,50.63
21:41:40,server_20,46.46
21:41:40,server_14,0.0
21:41:40,server_15,56.04
21:41:40,server_12,7476.36
21:41:40,server_17,1320.36
21:41:40,server_18,0.0
21:41:40,server_19,0.0
21:41:40,server_16,21.13
21:41:40,server_10,1606.45
21:41:40,server_13,0.0
21:41:40,server_11,7.8
21:41:40,server_1,87.79
21:41:40,server_2,1497.1
21:41:40,server_3,24.75
21:41:40,server_4,56.12
21:41:40,server_9,33.96
21:41:40,server_6,55.74
21:41:40,server_7,234.81
21:41:40,server_8,9.78
21:41:40,server_5,38.19
21:41:45,server_12,121.42
21:41:45,server_20,9.53
21:41:45,server_19,0.0
21:41:45,server_18,8.58
21:41:45,server_17,99.51
21:41:45,server_16,45.75
21:41:45,server_15,164.3
21:41:45,server_14,6610.79
21:41:45,server_13,0.0
21:41:45,server_11,1605.64
21:41:45,server_10,131.82
21:41:45,server_9,52.75
21:41:45,server_2,6.33
21:41:45,server_3,37.55
21:41:45,server_4,5059.51
21:41:45,server_1,4.91
21:41:45,server_6,99.02
21:41:45,server_7,1959.35
21:41:45,server_8,71.4
21:41:45,server_5,34.08
21:41:50,server_12,25.94
21:41:50,server_19,74.39
21:41:50,server_18,31.15
21:41:50,server_17,5803.52
21:41:50,server_16,82.51
21:41:50,server_15,85.36
21:41:50,server_14,8689.96
21:41:50,server_13,0.0
21:41:50,server_11,6007.83
21:41:50,server_20,0.0
21:41:50,server_9,98.49
21:41:50,server_1,93.66
21:41:50,server_2,45.27
21:41:50,server_3,43.3
21:41:50,server_4,0.0
21:41:50,server_10,19.43
21:41:50,server_6,0.0
21:41:50,server_7,67.73
21:41:50,server_8,32.29
21:41:50,server_5,3319.09
21:41:55,server_12,42.53
21:41:55,server_19,35.82
21:41:55,server_18,27.48
21:41:55,server_17,161.81
21:41:55,server_16,1668.7
21:41:55,server_15,0.0
21:41:55,server_14,78.43
21:41:55,server_13,61.57
21:41:55,server_11,0.0
21:41:55,server_20,1967.01
21:41:55,server_9,66.89
21:41:55,server_1,168.37
21:41:55,server_2,77.0
21:41:55,server_3,27.7
21:41:55,server_4,931.8
21:41:55,server_10,6993.85
21:41:55,server_6,97.96
21:41:55,server_7,158.4
21:41:55,server_8,199.19
21:41:55,server_5,99.54
21:42:00,server_11,0.0
21:42:00,server_19,107.23
21:42:00,server_18,0.0
21:42:00,server_17,31.33
21:42:00,server_16,72.68
21:42:00,server_15,144.93
21:42:00,server_14,146.92
21:42:00,server_13,100.63
21:42:00,server_12,194.23
21:42:00,server_20,74.19
21:42:00,server_10,105.88
21:42:00,server_8,91.55
21:42:00,server_7,0.0
21:42:00,server_6,136.09
21:42:00,server_5,15.03
21:42:00,server_4,91.78
21:42:00,server_3,66.82
21:42:00,server_2,111.04
21:42:00,server_1,47.18
21:42:00,server_9,49.0
21:42:05,server_13,84.63
21:42:05,server_14,7098.6
21:42:05,server_15,33.34
21:42:05,server_12,1481.49
21:42:05,server_17,36.97
21:42:05,server_18,95.46
21:42:05,server_19,0.0
21:42:05,server_16,72.71
21:42:05,server_11,19.09
21:42:05,server_20,21.6
21:42:05,server_9,62.96
21:42:05,server_1,109.33
21:42:05,server_2,87.59
21:42:05,server_3,33.31
21:42:05,server_4,133.56
21:42:05,server_10,147.27
21:42:05,server_6,85.88
21:42:05,server_7,19.29
21:42:05,server_8,142.13
21:42:05,server_5,53.11
21:42:10,server_19,33.55
21:42:10,server_18,0.0
21:42:10,server_17,0.0
21:42:10,server_16,119.91
21:42:10,server_15,105.53
21:42:10,server_14,79.3
21:42:10,server_13,2.89
21:42:10,server_12,85.58
21:42:10,server_11,90.67
21:42:10,server_20,38.39
21:42:10,server_9,33.95
21:42:10,server_1,126.99
21:42:10,server_2,164.45
21:42:10,server_3,97.2
21:42:10,server_4,0.0
21:42:10,server_10,91.61
21:42:10,server_6,66.97
21:42:10,server_7,104.01
21:42:10,server_8,111.78
21:42:10,server_5,113.63
21:42:15,server_11,48.24
21:42:15,server_19,55.16
21:42:15,server_18,3.07
21:42:15,server_17,129.71
21:42:15,server_16,1183.2
21:42:15,server_15,29.86
21:42:15,server_14,28.8
21:42:15,server_13,4796.51
21:42:15,server_12,109.83
21:42:15,server_20,79.15
21:42:15,server_10,121.27
21:42:15,server_8,0.0
21:42:15,server_9,9138.11
21:42:15,server_1,99.96
21:42:15,server_2,52.2
21:42:15,server_3,56.27
21:42:15,server_5,50.95
21:42:15,server_6,77.5
21:42:15,server_7,32.85
21:42:15,server_4,9529.79
21:42:20,server_20,1505.0
21:42:20,server_11,88.69
21:42:20,server_18,0.0
21:42:20,server_17,21.03
21:42:20,server_16,1874.32
21:42:20,server_15,569.65
21:42:20,server_14,45.16
21:42:20,server_13,8063.88
21:42:20,server_12,42.41
21:42:20,server_19,4066.79
21:42:20,server_10,20.25
21:42:20,server_8,162.58
21:42:20,server_1,0.0
21:42:20,server_2,41.06
21:42:20,server_3,1988.08
21:42:20,server_9,98.28
21:42:20,server_5,159.6
21:42:20,server_6,82.87
21:42:20,server_7,79.27
21:42:20,server_4,87.44
21:42:25,server_13,68.64
21:42:25,server_20,28.39
21:42:25,server_19,0.0
21:42:25,server_18,0.0
21:42:25,server_17,4436.56
21:42:25,server_16,196.42
21:42:25,server_15,8066.23
21:42:25,server_14,1514.26
21:42:25,server_12,5101.5
21:42:25,server_11,67.82
21:42:25,server_1,38.98
21:42:25,server_9,864.04
21:42:25,server_8,83.01
21:42:25,server_7,71.76
21:42:25,server_6,48.16
21:42:25,server_5,90.32
21:42:25,server_4,140.52
21:42:25,server_3,0.0
21:42:25,server_2,94.3
21:42:25,server_10,13.85
21:42:30,server_13,1238.23
21:42:30,server_14,4690.99
21:42:30,server_15,156.54
21:42:30,server_16,69.3
21:42:30,server_12,124.47
21:42:30,server_18,59.6
21:42:30,server_19,39.93
21:42:30,server_20,18.19
21:42:30,server_17,0.0
21:42:30,server_11,70.24
21:42:30,server_1,37.12
21:42:30,server_9,141.79
21:42:30,server_8,198.26
21:42:30,server_7,68.38
21:42:30,server_6,31.47
21:42:30,server_5,818.61
21:42:30,server_4,6889.92
21:42:30,server_3,25.01
21:42:30,server_2,10.76
21:42:30,server_10,5509.24
21:42:35,server_13,63.2
21:42:35,server_14,149.98
21:42:35,server_15,1773.71
21:42:35,server_16,113.06
21:42:35,server_20,56.0
21:42:35,server_18,125.73
21:42:35,server_19,72.29
21:42:35,server_12,67.27
21:42:35,server_17,6863.31
21:42:35,server_11,30.73
21:42:35,server_10,4732.86
21:42:35,server_9,1845.61
21:42:35,server_8,76.07
21:42:35,server_7,0.0
21:42:35,server_6,81.2
21:42:35,server_5,3663.67
21:42:35,server_4,8065.62
21:42:35,server_3,14.59
21:42:35,server_2,78.16
21:42:35,server_1,118.36
21:42:40,server_13,0.0
21:42:40,server_14,118.94
21:42:40,server_15,73.85
21:42:40,server_16,46.29
21:42:40,server_20,14.06
21:42:40,server_18,49.01
21:42:40,server_19,16.27
21:42:40,server_12,7904.13
21:42:40,server_17,69.43
21:42:40,server_11,161.5
21:42:40,server_10,105.96
21:42:40,server_9,0.0
21:42:40,server_2,125.41
21:42:40,server_3,27.15
21:42:40,server_4,48.77
21:42:40,server_1,7572.32
21:42:40,server_6,31.32
21:42:40,server_7,0.0
21:42:40,server_8,9.14
21:42:40,server_5,1055.69
21:42:45,server_12,41.46
21:42:45,server_19,85.15
21:42:45,server_18,3606.59
21:42:45,server_17,11.31
21:42:45,server_16,905.94
21:42:45,server_15,80.61
21:42:45,server_14,0.0
21:42:45,server_13,60.01
21:42:45,server_11,71.1
21:42:45,server_20,89.56
21:42:45,server_9,1891.04
21:42:45,server_1,87.67
21:42:45,server_2,57.31
21:42:45,server_3,96.33
21:42:45,server_4,122.98
21:42:45,server_10,8.2
21:42:45,server_6,7.53
21:42:45,server_7,142.3
21:42:45,server_8,71.39
21:42:45,server_5,81.6
21:42:50,server_12,182.66
21:42:50,server_19,35.07
21:42:50,server_18,7.23
