ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:58:15,server_5,14.51,91.98,177.8,128.98,26.55
21:58:15,server_4,57.93,68.82,543.77,793.2,49.39
21:58:15,server_3,91.23,95.33,867.14,848.29,77.49
21:58:15,server_2,62.97,40.89,3044.03,3367.64,1004.77
21:58:15,server_10,67.13,55.65,17667.51,15355.94,154.31
21:58:20,server_13,64.72,89.0,618.9,857.04,77.07
21:58:20,server_14,64.56,45.81,17068.0,19977.14,119.57
21:58:20,server_15,88.34,89.2,830.7,1006.94,98.3
21:58:20,server_16,60.89,54.04,611.03,885.09,28.39
21:58:20,server_12,96.57,26.72,963.85,1331.22,70.65
21:58:20,server_18,68.35,65.41,753.02,412.83,112.02
21:58:20,server_19,57.89,63.41,2858.61,3280.23,1922.96
21:58:20,server_20,45.9,53.46,397.86,550.07,41.29
21:58:20,server_17,44.56,53.85,358.55,225.41,25.88
21:58:20,server_11,98.12,13.85,963.5,533.92,61.49
21:58:20,server_1,93.52,3.48,912.82,1245.28,63.22
21:58:20,server_9,69.02,49.58,5900.72,5970.99,83.73
21:58:20,server_8,62.41,58.38,727.7,527.73,106.58
21:58:20,server_7,86.46,87.5,880.04,1159.87,125.48
21:58:20,server_6,19.48,95.27,274.54,161.98,1.56
21:58:20,server_5,46.75,41.8,3716.31,4286.47,1925.02
21:58:20,server_4,89.45,85.22,961.57,1204.04,60.1
21:58:20,server_3,62.39,68.69,2014.81,1832.28,700.26
21:58:20,server_2,26.65,95.07,231.88,239.97,36.27
21:58:20,server_10,44.8,31.49,98.9,50.57,6763.58
21:58:25,server_13,45.71,45.96,478.5,393.95,124.35
21:58:25,server_14,35.75,20.45,374.71,345.39,54.42
21:58:25,server_15,62.95,60.12,604.26,437.24,75.73
21:58:25,server_16,53.11,66.48,666.33,829.25,0.0
21:58:25,server_20,44.2,44.68,482.07,289.45,20.48
21:58:25,server_18,37.67,44.11,458.98,475.3,0.0
21:58:25,server_19,21.27,7.19,254.37,332.99,41.46
21:58:25,server_12,50.87,39.72,647.68,633.25,0.0
21:58:25,server_17,47.26,43.32,382.88,502.86,96.81
21:58:25,server_11,27.84,31.32,5.74,5.72,7183.69
21:58:25,server_1,51.87,68.25,518.92,671.07,93.16
21:58:25,server_9,20.3,80.26,86.32,114.84,12.56
21:58:25,server_2,25.23,34.01,33.05,25.66,3577.81
21:58:25,server_3,99.33,99.79,993.29,599.03,173.24
21:58:25,server_4,41.75,68.05,2798.45,2572.16,712.31
21:58:25,server_10,52.7,54.65,2350.32,2476.1,1550.49
21:58:25,server_6,29.61,47.4,89.06,74.22,8629.86
21:58:25,server_7,62.5,84.5,664.89,494.73,105.96
21:58:25,server_8,63.25,78.12,615.68,717.23,115.01
21:58:25,server_5,46.77,50.12,551.91,321.44,138.35
21:58:30,server_12,91.22,28.4,891.59,990.86,91.58
21:58:30,server_19,26.71,33.74,177.37,118.05,0.0
21:58:30,server_18,26.51,50.03,255.65,149.61,39.01
21:58:30,server_17,46.13,50.39,445.1,423.46,50.65
21:58:30,server_16,53.96,37.61,550.77,361.18,16.02
21:58:30,server_15,56.16,50.5,530.45,593.96,28.88
21:58:30,server_14,35.43,34.75,481.42,339.28,64.48
21:58:30,server_13,25.69,47.01,122.08,86.3,7012.46
21:58:30,server_20,25.12,36.22,292.73,288.89,33.24
21:58:30,server_11,41.14,34.82,151.86,128.06,6944.07
21:58:30,server_9,99.8,0.84,956.95,1082.63,0.0
21:58:30,server_8,79.91,36.05,19534.52,22032.31,97.06
21:58:30,server_7,67.53,45.66,4153.52,4836.81,1732.48
21:58:30,server_6,42.78,64.5,3437.49,3083.18,1143.81
21:58:30,server_5,42.62,43.12,63.33,71.42,4847.89
21:58:30,server_4,47.26,20.96,45.36,42.31,7049.74
21:58:30,server_3,22.66,99.39,231.92,321.28,109.74
21:58:30,server_2,93.09,14.52,1073.38,901.2,103.45
21:58:30,server_1,32.65,29.68,445.81,475.92,63.1
21:58:30,server_10,88.07,80.5,781.63,605.02,101.16
21:58:35,server_13,43.29,56.15,383.28,386.5,0.0
21:58:35,server_14,85.82,90.7,882.52,1300.06,52.14
21:58:35,server_15,55.63,31.47,17020.93,20255.07,34.06
21:58:35,server_16,33.75,43.07,368.18,270.73,28.4
21:58:35,server_12,36.9,44.51,346.5,339.79,92.5
21:58:35,server_18,34.03,47.6,351.85,217.08,42.54
21:58:35,server_19,42.65,45.27,424.24,516.06,0.0
21:58:35,server_20,62.71,43.13,16377.32,17653.88,173.5
21:58:35,server_17,39.81,29.77,455.89,421.9,14.33
21:58:35,server_11,27.96,44.9,328.95,188.68,0.0
21:58:35,server_1,37.72,34.18,341.45,406.85,59.71
21:58:35,server_9,86.44,89.06,901.9,481.97,113.07
21:58:35,server_2,49.15,45.4,563.59,630.74,83.51
21:58:35,server_3,35.06,50.17,376.45,502.43,110.08
21:58:35,server_4,68.58,48.94,15480.46,12797.44,68.28
21:58:35,server_10,63.94,57.88,615.52,733.41,38.36
21:58:35,server_6,49.64,42.54,513.15,756.1,0.0
21:58:35,server_7,53.47,62.06,1574.53,1748.6,1356.74
21:58:35,server_8,53.69,66.68,467.38,568.91,94.98
21:58:35,server_5,81.37,4.36,824.74,1025.31,83.24
21:58:40,server_20,27.24,90.0,209.42,161.95,99.51
21:58:40,server_19,29.02,33.59,265.07,276.44,81.35
21:58:40,server_18,50.45,48.12,405.89,549.6,0.0
21:58:40,server_17,12.39,80.9,129.64,140.93,0.0
21:58:40,server_16,88.25,97.62,966.14,566.68,115.48
21:58:40,server_15,5.13,95.96,65.01,93.26,24.89
21:58:40,server_14,34.49,38.08,271.78,192.76,9.49
21:58:40,server_12,29.35,40.09,35.4,45.63,7071.86
21:58:40,server_11,66.24,71.54,691.87,714.76,58.25
21:58:40,server_13,57.97,66.25,541.45,624.61,99.87
21:58:40,server_9,44.81,35.64,95.27,130.24,3574.36
21:58:40,server_10,59.25,56.88,543.8,674.0,90.55
21:58:40,server_2,28.53,48.36,159.75,118.16,7104.21
21:58:40,server_3,46.13,55.7,349.01,248.33,0.0
21:58:40,server_4,58.19,49.88,3038.75,3344.72,1134.14
21:58:40,server_1,51.56,54.08,535.32,314.93,0.0
21:58:40,server_6,17.11,81.86,183.42,183.39,0.0
21:58:40,server_7,95.46,85.06,951.72,664.5,112.27
21:58:40,server_8,27.81,87.43,252.27,315.77,83.43
21:58:40,server_5,28.35,34.53,237.57,190.09,91.5
21:58:45,server_12,57.67,43.87,1912.77,1852.11,1417.77
21:58:45,server_20,87.33,97.98,881.97,1108.03,32.46
21:58:45,server_19,13.79,97.3,117.24,147.79,23.46
21:58:45,server_18,14.57,94.97,85.02,94.78,77.65
21:58:45,server_17,91.82,24.6,845.11,1018.63,43.47
21:58:45,server_16,37.63,23.93,379.03,505.29,13.99
21:58:45,server_15,91.7,91.22,802.5,1122.85,70.13
21:58:45,server_14,0.38,90.62,63.46,91.18,2.43
21:58:45,server_13,65.47,37.47,11632.39,9871.76,88.76
21:58:45,server_11,7.13,90.35,106.8,76.36,0.0
21:58:45,server_3,45.31,63.7,2264.71,2133.36,1473.76
21:58:45,server_9,57.09,54.15,595.83,397.73,75.81
21:58:45,server_8,99.08,87.21,926.62,1069.31,121.03
21:58:45,server_7,47.57,21.71,182.35,221.66,4894.79
21:58:45,server_6,69.71,63.66,676.55,659.14,0.0
21:58:45,server_5,95.27,27.84,1026.3,918.23,101.74
21:58:45,server_4,54.1,54.57,587.42,421.96,46.19
21:58:45,server_2,37.17,38.4,422.96,597.97,17.75
21:58:45,server_1,40.8,64.68,4381.1,4996.45,1502.87
21:58:45,server_10,21.43,26.91,67.3,67.97,5290.48
21:58:50,server_13,17.68,86.25,135.11,127.57,85.21
21:58:50,server_14,90.96,94.77,948.1,654.77,45.44
21:58:50,server_15,49.24,46.24,547.04,308.76,73.9
21:58:50,server_16,29.13,40.3,327.11,202.02,53.65
21:58:50,server_20,49.82,66.05,3269.3,3107.83,809.12
21:58:50,server_18,16.79,82.77,70.19,65.86,0.0
21:58:50,server_19,48.81,66.34,3179.15,2543.42,1215.88
21:58:50,server_12,78.77,38.57,10942.97,9600.56,91.89
21:58:50,server_17,50.9,56.57,594.23,664.97,44.18
21:58:50,server_11,33.44,20.12,15.98,15.92,9223.67
21:58:50,server_3,60.88,72.54,711.2,730.41,68.16
21:58:50,server_9,88.86,90.76,1034.47,1269.76,88.71
21:58:50,server_1,67.17,40.74,2674.72,2889.66,603.44
21:58:50,server_2,28.87,40.18,55.89,44.56,6751.62
21:58:50,server_4,38.02,44.58,109.21,76.59,9887.9
21:58:50,server_10,30.91,71.1,337.15,240.1,0.0
21:58:50,server_6,65.57,56.36,635.31,780.83,122.42
21:58:50,server_7,61.95,55.02,652.99,398.7,86.15
21:58:50,server_8,51.6,57.41,1768.03,1708.46,1338.64
21:58:50,server_5,56.92,40.57,4813.88,5116.13,1552.61
21:58:55,server_20,36.47,57.44,383.98,250.87,3.83
21:58:55,server_11,79.02,51.98,9115.68,10093.44,50.98
21:58:55,server_18,58.59,54.81,17110.88,16611.79,180.48
21:58:55,server_17,98.39,23.05,984.56,759.29,0.0
21:58:55,server_16,46.99,49.68,463.91,562.24,41.21
21:58:55,server_15,66.66,66.54,635.53,599.97,127.97
21:58:55,server_14,8.09,91.12,64.72,77.14,13.77
21:58:55,server_13,36.32,28.51,119.71,108.39,5179.47
21:58:55,server_12,62.64,40.88,11752.76,10867.5,31.95
21:58:55,server_19,25.19,36.57,14.34,11.08,9470.92
21:58:55,server_10,87.06,6.6,852.0,1215.38,0.0
21:58:55,server_8,37.09,38.5,326.86,426.42,0.0
21:58:55,server_7,42.04,57.24,1168.62,1248.92,1750.29
21:58:55,server_6,98.18,88.72,1039.25,660.57,100.62
21:58:55,server_5,52.24,42.05,2621.26,3108.34,1304.99
21:58:55,server_4,60.26,64.34,2984.39,3099.3,760.35
21:58:55,server_3,46.18,33.57,404.47,551.78,17.0
21:58:55,server_2,95.43,16.22,999.51,994.89,49.22
21:58:55,server_1,53.27,58.37,8177.4,7438.56,64.4
21:58:55,server_9,2.83,94.68,78.92,51.39,84.88
21:59:00,server_13,85.93,97.67,819.83,1015.53,108.24
21:59:00,server_14,89.14,27.31,882.27,469.04,77.57
21:59:00,server_15,36.04,31.5,262.77,163.26,52.99
21:59:00,server_12,54.66,54.25,1317.42,1421.67,1488.64
21:59:00,server_17,6.11,94.75,85.54,50.54,81.92
21:59:00,server_18,49.34,55.67,526.56,605.22,42.13
21:59:00,server_19,89.36,99.32,907.77,1036.67,40.67
21:59:00,server_16,64.57,73.6,658.53,709.67,109.5
21:59:00,server_11,42.5,67.17,4788.37,4179.1,858.51
21:59:00,server_20,29.01,92.0,298.98,167.04,15.17
21:59:00,server_9,17.42,84.59,179.77,120.84,0.0
21:59:00,server_1,58.9,65.66,520.82,578.17,42.56
21:59:00,server_2,95.76,4.75,945.9,770.31,65.39
21:59:00,server_3,78.25,32.95,9887.05,9406.42,193.99
21:59:00,server_4,25.74,29.23,366.97,515.02,33.18
21:59:00,server_10,32.45,38.24,84.34,72.65,4272.11
21:59:00,server_6,54.04,52.49,4495.82,4183.94,944.81
21:59:00,server_7,27.98,39.53,229.0,298.6,65.18
21:59:00,server_8,6.52,98.27,43.72,63.28,74.66
21:59:00,server_5,59.8,66.32,3246.38,2654.53,1371.25
21:59:05,server_12,40.26,35.39,378.11,365.18,59.64
21:59:05,server_20,22.0,39.49,285.25,214.63,65.62
21:59:05,server_19,21.39,26.38,228.75,214.8,0.0
21:59:05,server_18,32.26,39.46,287.32,212.72,63.9
21:59:05,server_17,64.89,70.37,703.63,596.43,81.03
21:59:05,server_16,87.8,82.28,790.61,775.47,54.93
21:59:05,server_15,41.6,26.94,122.64,89.38,7388.1
21:59:05,server_14,7.03,98.68,63.76,69.09,10.07
21:59:05,server_13,95.76,94.53,959.24,1436.98,38.89
21:59:05,server_11,67.23,52.2,3052.84,2453.61,1095.12
21:59:05,server_3,7.22,83.04,108.14,135.04,17.01
21:59:05,server_9,44.04,33.22,161.0,122.71,8404.18
21:59:05,server_8,69.04,33.42,16880.38,19453.4,142.45
21:59:05,server_7,73.21,57.72,17511.5,17363.92,9.19
21:59:05,server_6,50.14,57.66,456.17,460.66,105.91
21:59:05,server_5,30.63,49.39,350.44,265.51,0.0
21:59:05,server_4,74.91,58.09,9646.28,8589.35,90.95
21:59:05,server_10,56.53,76.23,578.26,463.8,94.65
21:59:05,server_2,32.11,26.71,273.29,268.03,44.2
21:59:05,server_1,41.84,27.68,461.69,672.18,69.68
21:59:10,server_13,21.25,33.3,38.38,19.75,4879.86
21:59:10,server_14,4.3,88.82,0.0,0.0,13.9
21:59:10,server_15,75.48,33.74,8008.32,7558.71,176.89
21:59:10,server_16,33.78,35.7,70.46,94.15,6946.54
21:59:10,server_20,49.17,68.46,3148.97,3581.42,689.94
21:59:10,server_18,67.56,83.95,622.0,831.2,0.0
21:59:10,server_19,81.59,25.66,910.52,699.26,64.07
21:59:10,server_12,75.22,55.95,12534.88,13185.88,184.89
21:59:10,server_17,94.6,27.66,962.39,1345.41,157.68
21:59:10,server_11,44.6,29.28,90.39,73.77,8708.11
21:59:10,server_10,56.59,64.26,585.98,434.31,97.14
21:59:10,server_9,6.59,94.77,65.29,56.84,51.77
21:59:10,server_2,93.82,84.45,916.44,1013.18,77.13
21:59:10,server_3,83.01,6.37,749.28,1032.98,0.0
21:59:10,server_4,85.96,16.54,874.07,998.42,23.35
21:59:10,server_1,30.21,48.16,146.52,126.9,4616.23
21:59:10,server_6,71.69,33.65,7324.29,6789.06,183.31
21:59:10,server_7,28.62,25.87,323.94,270.36,34.02
21:59:10,server_8,32.12,42.48,336.42,297.13,0.0
21:59:10,server_5,25.79,20.35,51.35,64.92,4550.59
21:59:15,server_12,32.05,36.9,260.99,144.84,110.32
21:59:15,server_19,48.95,42.69,401.41,588.71,78.74
21:59:15,server_18,68.97,30.62,13893.69,12194.84,165.16
21:59:15,server_17,63.74,44.48,4468.58,5203.28,1642.2
21:59:15,server_16,54.51,66.48,450.57,472.41,98.39
21:59:15,server_15,44.87,59.89,2559.39,2733.36,1909.93
21:59:15,server_14,26.1,47.16,350.52,189.9,118.27
21:59:15,server_13,92.31,82.85,932.13,1229.82,81.05
21:59:15,server_11,16.9,81.32,95.76,82.74,0.0
21:59:15,server_20,26.95,20.5,254.87,307.59,0.0
21:59:15,server_9,68.54,57.09,3795.07,4248.2,981.79
21:59:15,server_1,85.27,95.62,876.3,1142.98,107.75
21:59:15,server_2,61.64,58.6,1925.0,1959.32,587.3
21:59:15,server_3,66.84,41.72,1538.12,1718.51,1335.28
21:59:15,server_4,70.88,42.03,16407.95,14313.8,151.41
21:59:15,server_10,53.27,54.93,586.97,543.28,0.0
21:59:15,server_6,51.65,59.12,3602.73,3400.93,1274.33
21:59:15,server_7,17.13,84.31,222.87,167.6,8.13
21:59:15,server_8,58.19,57.64,605.48,624.79,13.28
21:59:15,server_5,54.55,54.74,584.06,383.33,40.75
21:59:20,server_19,20.52,92.95,221.48,110.89,146.37
21:59:20,server_18,42.84,34.83,24.53,21.53,7788.04
21:59:20,server_17,51.56,58.09,1749.66,1562.31,501.02
21:59:20,server_16,85.2,22.0,831.92,802.73,12.85
21:59:20,server_15,25.17,97.56,206.95,118.06,40.1
21:59:20,server_14,92.35,90.69,882.22,1135.58,84.65
21:59:20,server_13,45.26,42.05,2021.58,1935.84,1354.1
21:59:20,server_12,65.4,42.95,2997.19,2522.68,1776.91
21:59:20,server_11,58.5,43.69,18493.8,21999.19,0.86
21:59:20,server_20,88.17,96.79,908.6,822.55,134.64
21:59:20,server_9,30.47,54.92,278.73,149.06,31.66
21:59:20,server_1,61.16,65.33,683.15,627.6,85.09
21:59:20,server_2,92.94,92.84,862.03,961.24,100.12
21:59:20,server_3,21.42,39.41,155.06,221.82,54.83
21:59:20,server_4,60.05,59.64,594.66,622.97,0.0
21:59:20,server_10,9.41,83.27,67.13,98.94,16.32
21:59:20,server_6,44.72,44.25,2697.99,2751.67,1675.56
21:59:20,server_7,45.61,65.3,4368.94,4411.87,1398.35
21:59:20,server_8,53.29,53.73,458.07,475.37,26.45
21:59:20,server_5,39.32,47.33,328.78,206.51,63.89
21:59:25,server_11,86.92,92.65,814.39,1076.23,34.2
21:59:25,server_19,67.81,92.4,722.59,957.69,85.75
21:59:25,server_18,35.24,29.31,309.14,319.69,0.0
21:59:25,server_17,39.0,57.21,410.94,519.2,65.36
21:59:25,server_16,29.91,42.58,285.51,361.43,142.25
21:59:25,server_15,91.15,94.08,942.91,824.87,99.9
21:59:25,server_14,37.91,36.15,368.91,193.44,8.76
21:59:25,server_13,40.73,40.38,106.59,123.19,9787.62
21:59:25,server_12,68.92,55.52,15293.27,12997.02,78.33
21:59:25,server_20,26.59,89.36,187.6,230.55,105.02
21:59:25,server_10,50.12,62.81,527.36,685.73,71.15
21:59:25,server_8,90.41,7.36,924.45,840.95,7.67
21:59:25,server_9,75.01,55.51,14483.29,13372.63,111.55
21:59:25,server_1,75.71,38.88,7105.75,7884.89,29.19
21:59:25,server_2,44.32,38.01,537.56,551.23,12.44
21:59:25,server_3,95.15,0.49,901.14,1267.2,4.18
21:59:25,server_5,35.93,60.84,421.15,487.51,41.65
21:59:25,server_6,60.29,52.35,599.06,821.97,76.08
21:59:25,server_7,89.54,83.22,850.07,863.06,101.55
21:59:25,server_4,82.0,0.25,736.18,611.6,65.64
21:59:30,server_20,52.98,62.39,526.43,749.78,103.2
21:59:30,server_19,78.29,31.56,17129.37,19811.51,136.08
21:59:30,server_18,42.48,68.05,2204.58,2517.1,1174.95
21:59:30,server_17,53.75,62.2,503.02,669.8,13.68
21:59:30,server_16,65.87,66.23,579.48,619.16,134.66
21:59:30,server_15,64.57,71.81,692.78,911.28,41.32
21:59:30,server_14,23.55,28.66,92.48,130.49,7373.86
21:59:30,server_13,68.64,35.82,7719.71,9169.39,61.01
21:59:30,server_12,54.54,44.11,556.97,318.15,57.6
21:59:30,server_11,35.95,41.24,401.05,303.33,92.59
21:59:30,server_9,99.41,4.86,977.8,868.59,12.44
21:59:30,server_1,46.81,43.48,1154.43,1101.91,663.38
21:59:30,server_2,40.54,52.05,3123.29,2574.1,981.61
21:59:30,server_3,97.45,28.13,1030.65,642.9,49.78
21:59:30,server_4,61.12,72.68,666.32,740.15,157.72
21:59:30,server_10,67.94,68.02,765.99,1130.84,140.56
21:59:30,server_6,29.95,94.18,236.92,159.22,96.3
21:59:30,server_7,67.61,60.62,690.58,1010.74,115.39
21:59:30,server_8,34.21,23.18,27.77,20.71,4408.99
21:59:30,server_5,25.7,21.86,295.81,221.45,2.23
21:59:35,server_12,60.58,43.74,15719.55,15481.03,183.97
21:59:35,server_20,84.44,5.1,893.7,1046.46,18.79
21:59:35,server_19,61.11,46.81,696.87,607.51,62.96
21:59:35,server_18,68.62,83.28,732.09,482.28,41.58
21:59:35,server_17,72.12,34.29,10179.23,11898.58,158.02
21:59:35,server_16,23.09,27.76,209.05,105.39,0.0
21:59:35,server_15,49.9,33.2,60.84,78.94,8517.6
21:59:35,server_14,62.97,60.4,3660.71,2981.74,1543.41
21:59:35,server_13,96.39,18.63,1021.49,872.31,68.01
21:59:35,server_11,23.23,35.19,220.96,181.45,0.0
21:59:35,server_10,46.04,36.9,474.4,341.98,37.63
21:59:35,server_9,96.41,2.24,957.5,862.43,0.0
21:59:35,server_2,45.73,53.71,361.01,475.13,52.44
21:59:35,server_3,76.82,54.24,6048.31,6702.52,171.4
21:59:35,server_4,12.82,92.49,94.6,120.46,32.05
21:59:35,server_1,21.89,29.87,175.35,207.21,142.02
21:59:35,server_6,25.59,25.61,55.36,60.33,7321.88
21:59:35,server_7,97.47,92.43,936.12,938.35,135.93
21:59:35,server_8,63.01,67.15,547.28,295.84,70.75
21:59:35,server_5,60.73,60.25,566.92,831.9,98.29
21:59:40,server_12,92.2,86.29,982.51,712.81,33.48
21:59:40,server_19,30.77,29.3,263.72,227.25,15.62
21:59:40,server_18,27.18,99.76,328.36,359.49,164.03
21:59:40,server_17,65.08,68.37,533.26,402.53,62.92
21:59:40,server_16,58.65,71.45,625.58,428.46,47.86
21:59:40,server_15,82.86,27.74,884.4,1044.89,14.1
21:59:40,server_14,93.81,81.43,962.25,481.95,0.0
21:59:40,server_13,65.1,48.41,2116.44,1959.98,1237.86
21:59:40,server_11,67.18,62.82,679.52,678.38,34.77
21:59:40,server_20,22.9,45.47,230.52,262.76,35.82
21:59:40,server_9,98.83,8.83,1030.45,1162.09,48.34
21:59:40,server_1,14.5,90.97,112.73,116.3,58.1
21:59:40,server_2,65.77,67.32,684.65,751.36,72.76
21:59:40,server_3,99.61,19.82,973.71,852.4,93.01
21:59:40,server_4,8.0,83.46,30.28,22.65,0.0
21:59:40,server_10,74.5,54.48,18661.12,22186.21,7.96
21:59:40,server_6,31.9,33.89,320.21,352.21,0.0
21:59:40,server_7,65.93,72.42,647.62,753.85,82.4
21:59:40,server_8,17.49,99.11,239.91,324.09,3.23
21:59:40,server_5,23.36,98.04,281.57,401.26,7.92
21:59:45,server_12,28.7,25.39,190.11,164.6,10.37
21:59:45,server_19,38.18,39.32,422.79,456.72,48.84
21:59:45,server_18,36.08,41.85,404.36,576.8,30.1
21:59:45,server_17,11.72,87.7,66.9,34.4,83.29
21:59:45,server_16,22.11,25.64,70.04,88.98,8293.41
21:59:45,server_15,49.65,41.0,456.89,263.62,61.24
21:59:45,server_14,69.54,63.0,750.16,595.58,150.14
21:59:45,server_13,40.1,46.83,351.19,217.76,0.0
21:59:45,server_11,95.04,13.9,971.37,1036.51,108.45
21:59:45,server_20,88.86,87.55,856.88,446.9,70.34
21:59:45,server_9,37.51,38.5,418.49,361.38,21.55
21:59:45,server_1,89.58,93.41,907.6,796.71,186.36
21:59:45,server_2,50.12,66.06,4900.28,4352.15,1118.72
21:59:45,server_3,51.38,70.45,521.52,495.16,33.57
21:59:45,server_4,50.27,55.08,505.07,527.47,81.18
21:59:45,server_10,94.27,8.0,917.01,1213.94,35.81
21:59:45,server_6,51.04,55.95,2588.03,2252.72,1026.81
21:59:45,server_7,34.35,39.03,361.77,436.27,0.0
21:59:45,server_8,64.18,76.28,637.44,779.99,0.0
21:59:45,server_5,39.49,41.38,463.81,247.84,0.0
21:59:50,server_11,63.92,74.59,640.04,781.33,49.01
21:59:50,server_19,99.71,3.81,941.3,1131.22,46.38
21:59:50,server_18,42.12,31.87,376.9,503.23,27.53
21:59:50,server_17,53.61,65.86,559.41,605.93,51.7
21:59:50,server_16,79.73,55.81,6555.46,5760.6,52.27
21:59:50,server_15,12.79,98.82,210.74,206.26,76.7
21:59:50,server_14,28.92,38.73,229.95,287.04,55.2
21:59:50,server_13,58.23,32.28,8135.54,9298.85,9.34
21:59:50,server_12,19.19,84.32,226.92,148.11,61.11
21:59:50,server_20,92.43,82.54,876.01,1018.78,79.04
21:59:50,server_10,90.77,15.87,880.8,461.97,48.6
21:59:50,server_8,98.88,89.23,1019.02,772.84,60.05
21:59:50,server_7,68.98,68.71,708.96,779.08,53.5
21:59:50,server_6,53.77,49.5,473.48,530.24,103.49
21:59:50,server_5,32.13,29.68,307.43,319.61,0.0
21:59:50,server_4,60.53,64.81,625.97,693.09,42.14
21:59:50,server_3,16.31,94.66,84.16,56.61,64.18
21:59:50,server_2,97.42,83.83,917.78,842.43,188.09
21:59:50,server_1,20.07,49.13,165.6,124.44,0.0
21:59:50,server_9,66.83,68.31,1823.73,1756.57,765.2
21:59:55,server_13,98.66,94.62,920.35,1109.97,94.9
21:59:55,server_14,90.71,29.81,964.81,1114.09,117.22
21:59:55,server_15,75.55,56.58,18122.1,19730.7,110.1
21:59:55,server_12,71.02,40.91,9266.89,10576.76,30.78
21:59:55,server_17,59.95,57.07,1594.69,1324.86,898.01
21:59:55,server_18,39.35,41.77,446.24,416.11,94.54
21:59:55,server_19,43.4,43.44,2739.29,2462.47,1752.54
21:59:55,server_16,69.44,66.64,4813.35,5578.33,945.17
21:59:55,server_11,28.43,28.86,279.68,270.77,48.78
21:59:55,server_20,53.48,58.01,7933.0,8973.46,199.92
21:59:55,server_9,0.27,81.82,80.39,43.26,41.26
21:59:55,server_1,41.32,49.95,384.04,222.41,106.09
21:59:55,server_2,38.71,38.13,393.71,450.0,77.14
21:59:55,server_3,53.34,41.29,19440.85,20191.8,176.62
21:59:55,server_4,36.37,51.18,344.56,441.39,90.97
21:59:55,server_10,69.63,49.53,7793.68,8612.4,110.85
21:59:55,server_6,56.33,43.65,533.88,589.21,0.43
21:59:55,server_7,92.09,90.01,992.86,1218.96,119.36
21:59:55,server_8,14.15,86.3,137.22,106.35,92.56
21:59:55,server_5,53.92,66.91,536.41,486.8,105.36
22:00:00,server_19,43.68,42.93,3152.8,2607.1,1691.2
22:00:00,server_18,61.34,53.71,8824.6,10192.43,14.24
22:00:00,server_17,18.71,81.82,233.1,317.01,9.39
22:00:00,server_16,47.17,26.58,536.66,725.88,100.88
22:00:00,server_15,79.57,37.66,18161.52,14687.37,72.33
22:00:00,server_14,42.98,47.07,351.43,333.75,15.65
22:00:00,server_13,22.91,35.17,334.17,456.83,69.17
22:00:00,server_12,94.99,29.39,836.75,484.18,53.16
22:00:00,server_11,63.78,45.11,1563.64,1321.15,1522.39
22:00:00,server_20,41.45,48.49,410.8,574.82,121.71
22:00:00,server_9,31.62,37.44,298.29,405.38,87.38
22:00:00,server_1,98.76,11.92,1010.01,676.22,99.76
22:00:00,server_2,67.86,32.08,14131.58,16591.08,91.49
22:00:00,server_3,42.26,41.22,413.32,593.34,24.68
22:00:00,server_4,20.09,90.82,122.82,161.01,0.0
22:00:00,server_10,49.4,49.4,551.75,825.92,68.84
22:00:00,server_6,51.31,55.82,425.85,293.95,11.71
22:00:00,server_7,57.01,33.82,9802.74,9177.13,78.17
22:00:00,server_8,32.56,46.76,63.96,61.58,3129.52
22:00:00,server_5,44.87,21.32,454.69,510.11,37.18
22:00:05,server_11,74.51,57.9,17195.6,16343.1,146.18
22:00:05,server_19,25.32,86.01,253.9,281.2,38.28
22:00:05,server_18,22.0,32.8,21.84,32.34,4815.29
22:00:05,server_17,54.43,66.95,4900.36,4979.34,1767.57
22:00:05,server_16,39.12,29.14,358.24,476.43,27.97
22:00:05,server_15,21.62,12.03,205.44,104.5,19.38
22:00:05,server_14,85.39,83.71,824.57,898.38,92.54
22:00:05,server_13,21.71,26.29,50.97,58.42,5702.04
22:00:05,server_12,54.74,62.8,570.77,600.59,42.79
22:00:05,server_20,56.24,60.02,3715.8,3275.1,1100.48
22:00:05,server_10,67.43,72.08,601.88,500.77,0.72
22:00:05,server_8,93.13,0.08,815.8,573.58,28.99
22:00:05,server_9,29.26,22.99,368.68,275.82,73.52
22:00:05,server_1,59.94,56.11,19156.15,19548.18,0.44
22:00:05,server_2,56.83,71.57,509.98,505.38,41.26
22:00:05,server_3,65.56,43.51,3415.34,2819.83,1941.14
22:00:05,server_5,28.7,88.23,316.68,176.02,8.48
22:00:05,server_6,60.3,32.92,10317.46,9816.48,96.67
22:00:05,server_7,8.01,85.02,15.0,19.84,45.02
22:00:05,server_4,52.0,38.12,15078.97,16073.82,47.07
22:00:10,server_20,79.95,30.77,6459.5,7129.54,121.5
22:00:10,server_11,90.1,22.64,775.84,1038.56,58.02
22:00:10,server_18,38.41,33.01,348.51,244.83,105.72
22:00:10,server_17,58.13,54.84,596.72,671.48,69.26
22:00:10,server_16,26.72,21.31,227.96,199.61,100.24
22:00:10,server_15,29.26,80.42,259.03,386.89,84.87
22:00:10,server_14,71.25,46.04,15093.37,14204.88,195.9
22:00:10,server_13,44.53,42.91,1275.27,1334.55,1915.95
22:00:10,server_12,58.5,35.92,579.58,316.14,0.0
