server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_18,22:11:10,22:11:40,59.88,58.94,
server_18,22:11:20,22:11:50,61.59,63.25,
server_18,22:11:30,22:12:00,60.3,49.2,
server_18,22:11:40,22:12:10,53.67,42.74,
server_18,22:11:50,22:12:20,46.81,37.07,
server_18,22:12:00,22:12:30,37.49,52.55,
server_18,22:12:10,22:12:40,41.68,52.37,
server_18,22:12:20,22:12:50,46.58,52.58,
server_18,22:12:30,22:13:00,57.04,49.28,
server_18,22:12:40,22:13:10,53.98,49.88,
server_18,22:12:50,22:13:20,46.63,48.22,
server_18,22:13:00,22:13:30,51.98,54.53,
server_18,22:13:10,22:13:40,53.05,53.77,
server_18,22:13:20,22:13:50,63.7,64.41,
server_18,22:13:30,22:14:00,53.56,58.19,
server_18,22:13:40,22:14:10,47.97,54.5,
server_18,22:13:50,22:14:20,32.3,52.72,
server_18,22:14:00,22:14:30,32.63,48.26,
server_18,22:14:10,22:14:40,41.28,49.57,
server_18,22:14:20,22:14:50,57.67,53.78,
server_18,22:14:30,22:15:00,54.37,53.11,
server_18,22:14:40,22:15:10,46.06,60.18,
server_18,22:14:50,22:15:20,47.47,58.91,
server_18,22:15:00,22:15:30,54.05,66.8,
server_18,22:15:10,22:15:40,56.53,59.94,
server_18,22:15:20,22:15:50,55.87,46.16,
server_18,22:15:30,22:16:00,57.5,43.45,
server_18,22:15:40,22:16:10,67.87,52.76,
server_18,22:15:50,22:16:20,62.65,60.17,
server_18,22:16:00,22:16:30,52.44,66.04,
server_18,22:16:10,22:16:40,50.66,67.23,
server_18,22:16:20,22:16:50,46.04,72.96,
server_18,22:16:30,22:17:00,53.14,63.65,
server_18,22:16:40,22:17:10,45.17,55.64,
server_18,22:16:50,22:17:20,41.78,55.52,
server_18,22:17:00,22:17:30,38.15,69.56,
server_18,22:17:10,22:17:40,39.14,66.47,
server_18,22:17:20,22:17:50,46.65,56.55,
server_18,22:17:30,22:18:00,52.58,46.91,
server_18,22:17:40,22:18:10,50.15,45.02,
server_18,22:17:50,22:18:20,49.03,61.49,
server_18,22:18:00,22:18:30,50.91,60.75,
server_18,22:18:10,22:18:40,56.8,70.76,
server_18,22:18:20,22:18:50,71.23,47.99,
server_18,22:18:30,22:19:00,75.71,37.94,
server_18,22:18:40,22:19:10,69.73,34.6,
server_18,22:18:50,22:19:20,55.36,45.96,
server_18,22:19:00,22:19:30,31.75,69.13,
server_18,22:19:10,22:19:40,42.51,63.33,
server_18,22:19:20,22:19:50,44.56,60.38,
server_18,22:19:30,22:20:00,63.25,45.5,
server_18,22:19:40,22:20:10,64.53,56.3,
server_18,22:19:50,22:20:20,74.06,67.47,
server_18,22:20:00,22:20:30,74.56,69.12,
server_18,22:20:10,22:20:40,72.08,69.0,
server_18,22:20:20,22:20:50,64.21,55.61,
server_18,22:20:30,22:21:00,56.88,62.59,
server_18,22:20:40,22:21:10,54.93,51.45,
server_18,22:20:50,22:21:20,54.81,42.1,
server_18,22:21:00,22:21:30,49.17,36.3,
server_18,22:21:10,22:21:40,46.44,39.72,
server_18,22:21:20,22:21:50,46.09,50.53,
server_18,22:21:30,22:22:00,58.81,49.15,
server_18,22:21:40,22:22:10,58.04,48.35,
server_18,22:21:50,22:22:20,60.02,55.69,
server_18,22:22:00,22:22:30,50.94,48.13,
server_18,22:22:10,22:22:40,48.36,45.66,
server_18,22:22:20,22:22:50,41.39,41.72,
server_18,22:22:30,22:23:00,46.64,50.11,
server_18,22:22:40,22:23:10,50.41,56.27,
server_18,22:22:50,22:23:20,54.06,53.75,
server_18,22:23:00,22:23:30,56.51,53.01,
server_18,22:23:10,22:23:40,60.9,43.62,
server_18,22:23:20,22:23:50,55.55,41.96,
server_18,22:23:30,22:24:00,44.37,33.23,
server_18,22:23:40,22:24:10,47.84,45.28,
server_18,22:23:50,22:24:20,44.91,44.52,
server_18,22:24:00,22:24:30,56.81,55.47,
server_18,22:24:10,22:24:40,39.32,53.99,
server_18,22:24:20,22:24:50,42.72,49.86,
server_18,22:24:30,22:25:00,36.01,46.63,
server_18,22:24:40,22:25:10,36.8,51.38,
server_18,22:24:50,22:25:20,44.03,63.18,
server_18,22:25:00,22:25:30,57.85,70.34,
server_18,22:25:10,22:25:40,61.63,57.57,
server_18,22:25:20,22:25:50,49.8,65.34,
server_18,22:25:30,22:26:00,31.88,64.93,
server_18,22:25:40,22:26:10,38.16,71.06,
server_18,22:25:50,22:26:20,37.55,53.65,
server_18,22:26:00,22:26:30,51.85,54.15,
server_18,22:26:10,22:26:40,52.7,56.92,
server_18,22:26:20,22:26:50,68.82,64.27,
server_18,22:26:30,22:27:00,58.86,55.45,
server_18,22:26:40,22:27:10,55.24,62.17,
server_18,22:26:50,22:27:20,44.96,57.53,
server_18,22:27:00,22:27:30,55.54,59.85,
server_18,22:27:10,22:27:40,57.42,49.81,
server_18,22:27:20,22:27:50,74.54,52.88,
server_18,22:27:30,22:28:00,55.21,51.85,
server_18,22:27:40,22:28:10,55.81,57.8,
server_18,22:27:50,22:28:20,31.42,59.22,
server_18,22:28:00,22:28:30,48.68,58.46,
server_18,22:28:10,22:28:40,47.45,55.41,
server_18,22:28:20,22:28:50,59.97,45.59,
server_18,22:28:30,22:29:00,57.15,47.97,
server_18,22:28:40,22:29:10,54.33,45.5,
server_18,22:28:50,22:29:20,47.49,46.74,
server_18,22:29:00,22:29:30,37.7,51.28,
server_18,22:29:10,22:29:40,38.21,49.86,
server_18,22:29:20,22:29:50,50.7,54.06,
server_18,22:29:30,22:30:00,60.16,34.88,
server_18,22:29:40,22:30:10,72.07,39.01,
server_18,22:29:50,22:30:20,61.88,40.65,
server_18,22:30:00,22:30:30,62.44,46.19,
server_18,22:30:10,22:30:40,48.31,37.09,
server_18,22:30:20,22:30:50,52.21,45.48,
server_18,22:30:30,22:31:00,54.38,43.31,
server_18,22:30:40,22:31:10,57.94,50.13,
server_18,22:30:50,22:31:20,63.2,35.75,
server_18,22:31:00,22:31:30,67.12,47.69,
server_18,22:31:10,22:31:40,71.57,46.79,
server_18,22:31:20,22:31:50,62.71,57.44,
server_18,22:31:30,22:32:00,48.87,53.73,
server_18,22:31:40,22:32:10,47.4,59.48,
server_18,22:31:50,22:32:20,58.45,66.53,
server_18,22:32:00,22:32:30,63.47,65.2,
server_18,22:32:10,22:32:40,54.24,53.29,
server_18,22:32:20,22:32:50,39.05,51.79,
server_18,22:32:30,22:33:00,30.99,60.16,
server_18,22:32:40,22:33:10,34.49,64.52,
server_18,22:32:50,22:33:20,32.94,60.42,
server_18,22:33:00,22:33:30,35.7,61.42,
server_18,22:33:10,22:33:40,44.73,60.29,
server_18,22:33:20,22:33:50,56.97,60.82,
server_18,22:33:30,22:34:00,60.65,64.86,
server_18,22:33:40,22:34:10,50.34,63.93,
server_18,22:33:50,22:34:20,51.04,63.56,
server_18,22:34:00,22:34:30,62.17,55.62,
server_18,22:34:10,22:34:40,68.35,48.82,
server_18,22:34:20,22:34:50,63.5,58.37,
server_18,22:34:30,22:35:00,54.08,56.68,
server_18,22:34:40,22:35:10,45.17,77.88,
server_18,22:34:50,22:35:20,52.83,53.58,
server_18,22:35:00,22:35:30,47.04,48.74,
server_18,22:35:10,22:35:40,45.64,42.55,
server_18,22:35:20,22:35:50,40.73,55.93,
server_18,22:35:30,22:36:00,46.01,58.64,
server_18,22:35:40,22:36:10,49.39,46.01,
server_18,22:35:50,22:36:20,36.93,30.06,
server_18,22:36:00,22:36:30,36.85,28.39,
server_18,22:36:10,22:36:40,41.82,30.67,
server_18,22:36:20,22:36:50,55.56,46.55,
server_18,22:36:30,22:37:00,69.42,51.12,
server_18,22:36:40,22:37:10,61.79,54.93,
server_18,22:36:50,22:37:20,66.88,43.68,
server_18,22:37:00,22:37:30,61.98,44.66,
server_18,22:37:10,22:37:40,74.63,50.97,
server_18,22:37:20,22:37:50,70.11,48.64,
server_18,22:37:30,22:38:00,56.81,54.37,
server_18,22:37:40,22:38:10,49.79,52.73,
server_18,22:37:50,22:38:20,41.49,75.93,
server_18,22:38:00,22:38:30,40.45,72.39,
server_18,22:38:10,22:38:40,47.81,59.05,
server_18,22:38:20,22:38:50,40.87,49.34,
server_18,22:38:30,22:39:00,54.53,49.95,
server_18,22:38:40,22:39:10,34.7,73.83,
server_18,22:38:50,22:39:20,41.52,70.8,
server_18,22:39:00,22:39:30,41.26,68.31,
server_18,22:39:10,22:39:40,51.65,52.43,
server_18,22:39:20,22:39:50,59.98,59.23,
server_18,22:39:30,22:40:00,50.86,51.14,
server_18,22:39:40,22:40:10,56.0,50.79,
server_18,22:39:50,22:40:20,62.27,49.41,
server_18,22:40:00,22:40:30,65.54,57.17,
server_18,22:40:10,22:40:40,57.44,53.95,
server_18,22:40:20,22:40:50,54.52,54.26,
server_18,22:40:30,22:41:00,45.66,57.65,
server_18,22:40:40,22:41:10,48.73,61.37,
server_18,22:40:50,22:41:20,40.78,55.91,
server_18,22:41:00,22:41:30,47.19,53.18,
server_18,22:41:10,22:41:40,56.65,65.6,
server_18,22:41:20,22:41:50,51.27,61.46,
server_18,22:41:30,22:42:00,50.72,64.06,
server_18,22:41:40,22:42:10,37.81,51.08,
server_18,22:41:50,22:42:20,49.41,63.77,
server_18,22:42:00,22:42:30,47.75,57.55,
server_18,22:42:10,22:42:40,56.66,64.99,
server_18,22:42:20,22:42:50,43.41,61.91,
server_18,22:42:30,22:43:00,34.11,63.19,
server_18,22:42:40,22:43:10,37.37,47.31,
server_18,22:42:50,22:43:20,43.61,56.78,
server_18,22:43:00,22:43:30,57.36,62.33,
server_18,22:43:10,22:43:40,54.93,76.25,
server_18,22:43:20,22:43:50,46.25,68.23,
server_18,22:43:30,22:44:00,49.24,58.26,
server_18,22:43:40,22:44:10,51.66,50.93,
server_18,22:43:50,22:44:20,63.38,44.26,
server_18,22:44:00,22:44:30,61.47,47.78,
server_18,22:44:10,22:44:40,49.11,48.32,
server_18,22:44:20,22:44:50,51.29,49.66,
server_18,22:44:30,22:45:00,55.92,43.3,
server_18,22:44:40,22:45:10,68.17,42.27,
server_18,22:44:50,22:45:20,65.14,43.69,
server_18,22:45:00,22:45:30,67.84,55.8,
server_18,22:45:10,22:45:40,60.22,66.15,
server_18,22:45:20,22:45:50,56.07,65.27,
server_18,22:45:30,22:46:00,48.65,63.67,
server_18,22:45:40,22:46:10,56.37,56.31,
server_18,22:45:50,22:46:20,68.67,48.23,
server_18,22:46:00,22:46:30,67.33,37.77,
server_18,22:46:10,22:46:40,61.92,39.29,
server_18,22:46:20,22:46:50,53.28,58.86,
server_18,22:46:30,22:47:00,49.8,64.0,
server_18,22:46:40,22:47:10,40.1,62.09,
server_18,22:46:50,22:47:20,40.38,43.14,
server_18,22:47:00,22:47:30,45.18,42.99,
server_18,22:47:10,22:47:40,58.96,37.78,
server_18,22:47:20,22:47:50,57.97,34.47,
server_18,22:47:30,22:48:00,62.21,29.19,
server_18,22:47:40,22:48:10,64.14,42.11,
server_18,22:47:50,22:48:20,65.27,62.47,
server_18,22:48:00,22:48:30,59.68,60.42,
server_18,22:48:10,22:48:40,61.29,61.76,
server_18,22:48:20,22:48:50,74.16,50.38,
server_18,22:48:30,22:49:00,74.32,49.25,
server_18,22:48:40,22:49:10,72.47,51.67,
server_18,22:48:50,22:49:20,61.56,51.55,
server_18,22:49:00,22:49:30,61.88,63.46,
server_18,22:49:10,22:49:40,45.34,58.77,
server_18,22:49:20,22:49:50,50.32,68.37,
server_18,22:49:30,22:50:00,44.74,61.64,
server_18,22:49:40,22:50:10,57.89,56.82,
server_18,22:49:50,22:50:20,47.3,43.43,
server_18,22:50:00,22:50:30,64.73,60.46,
server_18,22:50:10,22:50:40,60.03,60.76,
server_18,22:50:20,22:50:50,61.88,63.32,
server_18,22:50:30,22:51:00,48.88,44.86,
server_18,22:50:40,22:51:10,64.28,45.96,
server_18,22:50:50,22:51:20,63.58,58.49,
server_18,22:51:00,22:51:30,58.86,59.85,
server_18,22:51:10,22:51:40,48.14,61.19,
server_18,22:51:20,22:51:50,58.58,43.04,
server_18,22:51:30,22:52:00,62.96,49.27,
server_18,22:51:40,22:52:10,55.8,44.88,
server_18,22:51:50,22:52:20,48.64,42.0,
server_18,22:52:00,22:52:30,38.75,46.52,
server_18,22:52:10,22:52:40,37.19,44.08,
server_18,22:52:20,22:52:50,39.54,55.37,
server_18,22:52:30,22:53:00,53.58,52.94,
server_18,22:52:40,22:53:10,63.22,60.73,
server_18,22:52:50,22:53:20,61.64,64.46,
server_19,20:53:00,20:53:30,31.79,45.61,
server_19,20:53:10,20:53:40,34.84,46.73,
server_19,20:53:20,20:53:50,54.12,53.33,
server_19,20:53:30,20:54:00,59.71,53.83,
server_19,20:53:40,20:54:10,56.23,60.92,
server_19,20:53:50,20:54:20,50.32,53.18,
server_19,20:54:00,20:54:30,45.55,50.04,
server_19,20:54:10,20:54:40,51.66,40.79,
server_19,20:54:20,20:54:50,52.05,32.49,
server_19,20:54:30,20:55:00,55.29,38.08,
server_19,20:54:40,20:55:10,45.85,38.77,
server_19,20:54:50,20:55:20,45.55,52.84,
server_19,20:55:00,20:55:30,51.13,44.31,
server_19,20:55:10,20:55:40,54.55,45.82,
server_19,20:55:20,20:55:50,52.63,40.14,
server_19,20:55:30,20:56:00,45.07,46.19,
server_19,20:55:40,20:56:10,43.63,43.14,
server_19,20:55:50,20:56:20,42.19,50.04,
server_19,20:56:00,20:56:30,46.85,64.51,
server_19,20:56:10,20:56:40,48.52,73.44,
server_19,20:56:20,20:56:50,43.05,72.67,
server_19,20:56:30,20:57:00,50.22,56.91,
server_19,20:56:40,20:57:10,50.84,57.05,
server_19,20:56:50,20:57:20,53.55,62.45,
server_19,20:57:00,20:57:30,45.73,66.52,
server_19,20:57:10,20:57:40,46.29,70.19,
server_19,20:57:20,20:57:50,46.4,53.59,
server_19,20:57:30,20:58:00,38.77,47.38,
server_19,20:57:40,20:58:10,33.33,48.24,
server_19,20:57:50,20:58:20,34.12,48.48,
server_19,20:58:00,20:58:30,43.66,53.61,
server_19,20:58:10,20:58:40,43.86,39.98,
server_19,20:58:20,20:58:50,44.46,42.77,
server_19,20:58:30,20:59:00,45.92,46.47,
server_19,20:58:40,20:59:10,56.29,53.98,
server_19,20:58:50,20:59:20,65.89,62.55,
server_19,20:59:00,20:59:30,64.63,64.03,
server_19,20:59:10,20:59:40,66.57,61.4,
server_19,20:59:20,20:59:50,47.06,63.61,
server_19,20:59:30,21:00:00,49.99,53.33,
server_19,20:59:40,21:00:10,38.65,50.53,
server_19,20:59:50,21:00:20,51.19,43.47,
server_19,21:00:00,21:00:30,60.18,51.93,
server_19,21:00:10,21:00:40,57.51,52.65,
server_19,21:00:20,21:00:50,59.77,52.04,
server_19,21:00:30,21:01:00,54.81,58.34,
server_19,21:00:40,21:01:10,62.02,62.48,
server_19,21:00:50,21:01:20,59.77,62.4,
server_19,21:01:00,21:01:30,53.95,60.72,
server_19,21:01:10,21:01:40,56.72,61.63,
server_19,21:01:20,21:01:50,70.76,61.25,
server_19,21:01:30,21:02:00,58.26,60.15,
server_19,21:01:40,21:02:10,54.7,61.12,
server_19,21:01:50,21:02:20,54.92,71.07,
server_19,21:02:00,21:02:30,77.17,53.71,
server_19,21:02:10,21:02:40,83.31,54.1,
server_19,21:02:20,21:02:50,76.58,37.01,
server_19,21:02:30,21:03:00,57.08,42.46,
server_19,21:02:40,21:03:10,50.42,40.15,
server_19,21:02:50,21:03:20,46.0,47.13,
server_19,21:03:00,21:03:30,48.02,48.38,
server_19,21:03:10,21:03:40,43.81,52.11,
server_19,21:03:20,21:03:50,33.26,57.72,
server_19,21:03:30,21:04:00,50.9,52.55,
server_19,21:03:40,21:04:10,61.34,51.64,
server_19,21:03:50,21:04:20,74.45,49.78,
server_19,21:04:00,21:04:30,48.56,63.88,
server_19,21:04:10,21:04:40,35.25,62.32,
server_19,21:04:20,21:04:50,43.55,42.94,
server_19,21:04:30,21:05:00,57.62,36.71,
server_19,21:04:40,21:05:10,73.82,31.11,
server_19,21:04:50,21:05:20,65.01,43.56,
server_19,21:05:00,21:05:30,68.24,52.08,
server_19,21:05:10,21:05:40,66.65,52.93,
server_19,21:05:20,21:05:50,68.36,50.82,
server_19,21:05:30,21:06:00,66.83,52.43,
server_19,21:05:40,21:06:10,58.0,50.91,
server_19,21:05:50,21:06:20,48.41,66.71,
server_19,21:06:00,21:06:30,37.26,54.37,
server_19,21:06:10,21:06:40,35.04,65.38,
server_19,21:06:20,21:06:50,44.19,60.96,
server_19,21:06:30,21:07:00,57.1,70.58,
server_19,21:06:40,21:07:10,50.46,65.83,
server_19,21:06:50,21:07:20,42.82,63.08,
server_19,21:07:00,21:07:30,44.84,57.32,
server_19,21:07:10,21:07:40,58.85,48.12,
server_19,21:07:20,21:07:50,56.0,47.49,
server_19,21:07:30,21:08:00,49.89,50.19,
server_19,21:07:40,21:08:10,42.09,54.06,
server_19,21:07:50,21:08:20,47.58,47.08,
server_19,21:08:00,21:08:30,50.96,39.54,
server_19,21:08:10,21:08:40,48.93,40.4,
server_19,21:08:20,21:08:50,41.89,42.83,
server_19,21:08:30,21:09:00,35.95,46.18,
server_19,21:08:40,21:09:10,39.3,43.85,
server_19,21:08:50,21:09:20,45.2,48.4,
server_19,21:09:00,21:09:30,41.49,39.28,
server_19,21:09:10,21:09:40,54.64,53.27,
server_19,21:09:20,21:09:50,61.39,54.24,
server_19,21:09:30,21:10:00,62.8,63.23,
server_19,21:09:40,21:10:10,56.49,51.69,
server_19,21:09:50,21:10:20,50.81,48.92,
server_19,21:10:00,21:10:30,51.63,50.42,
server_19,21:10:10,21:10:40,38.8,55.24,
server_19,21:10:20,21:10:50,42.49,57.39,
server_19,21:10:30,21:11:00,40.78,57.54,
server_19,21:10:40,21:11:10,48.44,57.28,
server_19,21:10:50,21:11:20,46.44,57.06,
server_19,21:11:00,21:11:30,55.83,60.57,
server_19,21:11:10,21:11:40,52.14,53.66,
server_19,21:11:20,21:11:50,51.78,50.87,
server_19,21:11:30,21:12:00,42.76,44.04,
server_19,21:11:40,21:12:10,45.71,45.98,
server_19,21:11:50,21:12:20,45.63,45.32,
server_19,21:12:00,21:12:30,56.18,52.48,
server_19,21:12:10,21:12:40,59.94,57.13,
server_19,21:12:20,21:12:50,53.88,65.28,
server_19,21:12:30,21:13:00,51.59,72.41,
server_19,21:12:40,21:13:10,39.56,78.28,
server_19,21:12:50,21:13:20,44.7,68.56,
server_19,21:13:00,21:13:30,39.1,55.7,
server_19,21:13:10,21:13:40,48.96,49.65,
server_19,21:13:20,21:13:50,50.99,51.44,
server_19,21:13:30,21:14:00,56.51,58.34,
server_19,21:13:40,21:14:10,64.32,52.83,
server_19,21:13:50,21:14:20,55.99,47.0,
server_19,21:14:00,21:14:30,53.48,35.69,
server_19,21:14:10,21:14:40,46.4,42.56,
server_19,21:14:20,21:14:50,51.08,60.72,
server_19,21:14:30,21:15:00,59.12,72.84,
server_19,21:14:40,21:15:10,62.22,71.0,
server_19,21:14:50,21:15:20,66.4,51.39,
server_19,21:15:00,21:15:30,59.97,49.44,
server_19,21:15:10,21:15:40,58.63,51.55,
server_19,21:15:20,21:15:50,59.62,64.69,
server_19,21:15:30,21:16:00,48.56,58.27,
server_19,21:15:40,21:16:10,42.49,53.06,
server_19,21:15:50,21:16:20,32.19,37.35,
server_19,21:16:00,21:16:30,43.2,42.76,
server_19,21:16:10,21:16:40,48.87,44.07,
server_19,21:16:20,21:16:50,58.15,57.15,
server_19,21:16:30,21:17:00,53.66,54.56,
server_19,21:16:40,21:17:10,61.75,64.11,
server_19,21:16:50,21:17:20,68.22,66.54,
server_19,21:17:00,21:17:30,76.2,58.45,
server_19,21:17:10,21:17:40,60.47,45.2,
server_19,21:17:20,21:17:50,46.11,32.73,
server_19,21:17:30,21:18:00,42.02,41.16,
server_19,21:17:40,21:18:10,43.02,41.2,
server_19,21:17:50,21:18:20,61.11,45.39,
server_19,21:18:00,21:18:30,67.41,50.78,
server_19,21:18:10,21:18:40,75.5,58.78,
server_19,21:18:20,21:18:50,51.55,64.33,
server_19,21:18:30,21:19:00,51.08,69.59,
server_19,21:18:40,21:19:10,44.69,65.92,
server_19,21:18:50,21:19:20,60.0,55.15,
server_19,21:19:00,21:19:30,55.89,48.53,
server_19,21:19:10,21:19:40,53.61,39.29,
server_19,21:19:20,21:19:50,43.24,48.62,
server_19,21:19:30,21:20:00,49.8,52.57,
server_19,21:19:40,21:20:10,51.82,56.37,
server_19,21:19:50,21:20:20,56.29,61.21,
server_19,21:20:00,21:20:30,46.88,51.73,
server_19,21:20:10,21:20:40,50.44,54.99,
server_19,21:20:20,21:20:50,42.82,48.41,
server_19,21:20:30,21:21:00,42.21,47.57,
server_19,21:20:40,21:21:10,39.03,48.45,
server_19,21:20:50,21:21:20,47.14,45.72,
server_19,21:21:00,21:21:30,44.34,52.3,
server_19,21:21:10,21:21:40,53.53,59.08,
server_19,21:21:20,21:21:50,51.03,65.44,
server_19,21:21:30,21:22:00,52.07,63.3,
server_19,21:21:40,21:22:10,49.07,64.47,
server_19,21:21:50,21:22:20,50.67,55.69,
server_19,21:22:00,21:22:30,54.51,58.05,
server_19,21:22:10,21:22:40,58.26,49.08,
server_19,21:22:20,21:22:50,50.87,49.83,
server_19,21:22:30,21:23:00,50.02,39.04,
server_19,21:22:40,21:23:10,47.64,45.8,
server_19,21:22:50,21:23:20,50.06,42.11,
server_19,21:23:00,21:23:30,45.32,44.51,
server_19,21:23:10,21:23:40,44.95,31.27,
server_19,21:23:20,21:23:50,51.7,35.39,
server_19,21:23:30,21:24:00,60.9,41.48,
server_19,21:23:40,21:24:10,55.45,49.87,
server_19,21:23:50,21:24:20,63.87,43.71,
server_19,21:24:00,21:24:30,60.89,48.03,
server_19,21:24:10,21:24:40,66.44,44.5,
server_19,21:24:20,21:24:50,59.61,52.04,
server_19,21:24:30,21:25:00,50.81,41.6,
server_19,21:24:40,21:25:10,48.94,49.39,
server_19,21:24:50,21:25:20,49.02,52.28,
server_19,21:25:00,21:25:30,56.81,63.39,
server_19,21:25:10,21:25:40,59.41,65.74,
server_19,21:25:20,21:25:50,58.27,60.78,
server_19,21:25:30,21:26:00,55.81,51.91,
server_19,21:25:40,21:26:10,49.84,41.79,
server_19,21:25:50,21:26:20,47.59,47.52,
server_19,21:26:00,21:26:30,42.15,46.08,
server_19,21:26:10,21:26:40,51.07,46.52,
server_19,21:26:20,21:26:50,51.17,43.59,
server_19,21:26:30,21:27:00,61.87,48.71,
server_19,21:26:40,21:27:10,59.42,46.03,
server_19,21:26:50,21:27:20,59.52,43.6,
server_19,21:27:00,21:27:30,67.94,42.37,
server_19,21:27:10,21:27:40,68.15,52.57,
server_19,21:27:20,21:27:50,81.39,68.3,
server_19,21:27:30,21:28:00,64.34,72.21,
server_19,21:27:40,21:28:10,63.42,74.0,
server_19,21:27:50,21:28:20,55.36,64.57,
server_19,21:28:00,21:28:30,55.91,56.04,
server_19,21:28:10,21:28:40,42.68,40.89,
server_19,21:28:20,21:28:50,36.81,43.44,
server_19,21:28:30,21:29:00,35.33,59.8,
server_19,21:28:40,21:29:10,48.25,71.3,
server_19,21:28:50,21:29:20,49.61,78.14,
server_19,21:29:00,21:29:30,46.49,70.12,
server_19,21:29:10,21:29:40,42.99,82.32,Memory saturation suspected
server_19,21:29:20,21:29:50,47.1,66.67,
server_19,21:29:30,21:30:00,53.88,63.5,
server_19,21:29:40,21:30:10,66.0,63.1,
server_19,21:29:50,21:30:20,65.34,54.35,
server_19,21:30:00,21:30:30,66.06,51.25,
server_19,21:30:10,21:30:40,50.45,42.82,
server_19,21:30:20,21:30:50,37.46,59.82,
server_19,21:30:30,21:31:00,38.56,61.08,
server_19,21:30:40,21:31:10,36.89,53.32,
server_19,21:30:50,21:31:20,34.14,49.1,
server_19,21:31:00,21:31:30,33.08,49.3,
server_19,21:31:10,21:31:40,38.73,37.45,
server_19,21:31:20,21:31:50,57.46,38.16,
server_19,21:31:30,21:32:00,52.25,35.25,
server_19,21:31:40,21:32:10,54.71,38.63,
server_19,21:31:50,21:32:20,49.08,38.35,
server_19,21:32:00,21:32:30,65.05,46.11,
server_19,21:32:10,21:32:40,62.58,69.57,
server_19,21:32:20,21:32:50,60.41,67.47,
server_19,21:32:30,21:33:00,57.86,55.08,
server_19,21:32:40,21:33:10,55.49,45.56,
server_19,21:32:50,21:33:20,49.87,52.96,
server_19,21:33:00,21:33:30,44.14,60.95,
server_19,21:33:10,21:33:40,46.1,56.97,
server_19,21:33:20,21:33:50,60.26,44.43,
server_19,21:33:30,21:34:00,53.37,37.98,
server_19,21:33:40,21:34:10,54.7,38.95,
server_19,21:33:50,21:34:20,60.43,33.72,
server_19,21:34:00,21:34:30,57.08,43.1,
server_19,21:34:10,21:34:40,50.04,49.72,
server_19,21:34:20,21:34:50,38.35,58.81,
server_19,21:34:30,21:35:00,60.29,55.54,
server_19,21:34:40,21:35:10,61.84,43.82,
server_19,21:34:50,21:35:20,59.41,39.93,
server_19,21:35:00,21:35:30,55.36,36.42,
server_19,21:35:10,21:35:40,55.26,39.06,
server_19,21:35:20,21:35:50,54.69,38.05,
server_19,21:35:30,21:36:00,48.48,56.22,
server_19,21:35:40,21:36:10,57.85,55.99,
server_19,21:35:50,21:36:20,61.96,56.48,
server_19,21:36:00,21:36:30,66.59,52.82,
server_19,21:36:10,21:36:40,68.86,62.43,
server_19,21:36:20,21:36:50,66.68,70.43,
server_19,21:36:30,21:37:00,57.92,60.09,
server_19,21:36:40,21:37:10,50.96,54.08,
server_19,21:36:50,21:37:20,44.33,61.22,
server_19,21:37:00,21:37:30,43.41,54.43,
server_19,21:37:10,21:37:40,38.01,50.21,
server_19,21:37:20,21:37:50,43.57,41.1,
server_19,21:37:30,21:38:00,43.42,53.49,
server_19,21:37:40,21:38:10,47.46,53.77,
server_19,21:37:50,21:38:20,51.41,54.35,
server_19,21:38:00,21:38:30,60.09,55.85,
server_19,21:38:10,21:38:40,54.12,50.4,
server_19,21:38:20,21:38:50,52.5,62.96,
server_19,21:38:30,21:39:00,46.17,59.12,
server_19,21:38:40,21:39:10,58.61,60.27,
server_19,21:38:50,21:39:20,49.0,50.41,
server_19,21:39:00,21:39:30,46.96,46.41,
server_19,21:39:10,21:39:40,49.17,59.49,
server_19,21:39:20,21:39:50,61.37,62.97,
server_19,21:39:30,21:40:00,61.54,66.58,
server_19,21:39:40,21:40:10,57.25,66.6,
server_19,21:39:50,21:40:20,55.84,59.66,
server_19,21:40:00,21:40:30,58.77,58.2,
server_19,21:40:10,21:40:40,55.8,42.5,
server_19,21:40:20,21:40:50,48.61,50.2,
server_19,21:40:30,21:41:00,60.08,47.02,
server_19,21:40:40,21:41:10,69.05,49.97,
server_19,21:40:50,21:41:20,76.27,35.11,
server_19,21:41:00,21:41:30,61.17,34.64,
server_19,21:41:10,21:41:40,59.46,40.35,
server_19,21:41:20,21:41:50,47.19,54.96,
server_19,21:41:30,21:42:00,49.3,54.82,
server_19,21:41:40,21:42:10,36.42,61.32,
server_19,21:41:50,21:42:20,39.76,48.48,
server_19,21:42:00,21:42:30,37.46,47.25,
server_19,21:42:10,21:42:40,41.31,41.64,
server_19,21:42:20,21:42:50,46.04,47.4,
server_19,21:42:30,21:43:00,55.91,50.02,
server_19,21:42:40,21:43:10,58.39,56.4,
server_19,21:42:50,21:43:20,60.57,50.26,
server_19,21:43:00,21:43:30,60.98,47.05,
server_19,21:43:10,21:43:40,67.41,45.9,
server_19,21:43:20,21:43:50,73.66,47.12,
server_19,21:43:30,21:44:00,66.0,56.36,
server_19,21:43:40,21:44:10,54.69,59.79,
server_19,21:43:50,21:44:20,46.84,69.44,
server_19,21:44:00,21:44:30,50.04,61.84,
