server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_16,21:47:30,21:48:00,18057.57,89.96,Possible DDoS
server_16,21:47:40,21:48:10,2448.22,1309.41,
server_16,21:47:50,21:48:20,2448.22,1309.41,
server_16,21:48:00,21:48:30,2448.22,1309.41,
server_16,21:48:10,21:48:40,1883.35,8936.41,Disk thrash suspected
server_16,21:48:20,21:48:50,6726.15,8936.41,Network flood + Disk thrash suspected
server_16,21:48:30,21:49:00,6726.15,8936.41,Network flood + Disk thrash suspected
server_16,21:48:40,21:49:10,14309.4,985.57,Possible DDoS
server_16,21:48:50,21:49:20,14309.4,985.57,Possible DDoS
server_16,21:49:00,21:49:30,14309.4,122.61,Possible DDoS
server_16,21:49:10,21:49:40,5954.18,1841.09,Possible DDoS
server_16,21:49:20,21:49:50,13259.38,1841.09,Possible DDoS
server_16,21:49:30,21:50:00,13259.38,1841.09,Possible DDoS
server_16,21:49:40,21:50:10,13259.38,1742.63,Possible DDoS
server_16,21:49:50,21:50:20,629.71,6905.94,Disk thrash suspected
server_16,21:50:00,21:50:30,621.14,6905.94,Disk thrash suspected
server_16,21:50:10,21:50:40,621.14,6905.94,Disk thrash suspected
server_16,21:50:20,21:50:50,7707.75,5225.12,Network flood + Disk thrash suspected
server_16,21:50:30,21:51:00,7707.75,6769.51,Network flood + Disk thrash suspected
server_16,21:50:40,21:51:10,7707.75,6769.51,Network flood + Disk thrash suspected
server_16,21:50:50,21:51:20,973.37,6769.51,Disk thrash suspected
server_16,21:51:00,21:51:30,973.37,3972.79,Disk thrash suspected
server_16,21:51:10,21:51:40,3748.25,3972.79,Disk thrash suspected
server_16,21:51:20,21:51:50,8322.85,6562.85,Network flood + Disk thrash suspected
server_16,21:51:30,21:52:00,8322.85,6562.85,Network flood + Disk thrash suspected
server_16,21:51:40,21:52:10,10532.26,6562.85,Network flood + Disk thrash suspected
server_16,21:51:50,21:52:20,10532.26,1966.6,Network flood + Disk thrash suspected
server_16,21:52:00,21:52:30,10532.26,196.61,Possible DDoS
server_16,21:52:10,21:52:40,11986.09,156.08,Possible DDoS
server_16,21:52:20,21:52:50,11986.09,4879.5,Network flood + Disk thrash suspected
server_16,21:52:30,21:53:00,11986.09,5935.28,Network flood + Disk thrash suspected
server_16,21:52:40,21:53:10,829.41,5935.28,Disk thrash suspected
server_16,21:52:50,21:53:20,947.62,5935.28,Disk thrash suspected
server_16,21:53:00,21:53:30,8852.0,108.87,Possible DDoS
server_16,21:53:10,21:53:40,8852.0,108.87,Possible DDoS
server_16,21:53:20,21:53:50,10391.2,191.9,Possible DDoS
server_16,21:53:30,21:54:00,10391.2,1750.6,Possible DDoS
server_16,21:53:40,21:54:10,10391.2,8269.29,Network flood + Disk thrash suspected
server_16,21:53:50,21:54:20,1763.42,8269.29,Disk thrash suspected
server_16,21:54:00,21:54:30,1775.36,8269.29,Disk thrash suspected
server_16,21:54:10,21:54:40,16422.18,4986.92,Network flood + Disk thrash suspected
server_16,21:54:20,21:54:50,16422.18,1380.52,Possible DDoS
server_16,21:54:30,21:55:00,16422.18,1380.52,Possible DDoS
server_16,21:54:40,21:55:10,989.38,140.21,
server_16,21:54:50,21:55:20,989.38,89.2,
server_16,21:55:00,21:55:30,989.38,89.2,
server_16,21:55:10,21:55:40,1979.11,965.9,
server_16,21:55:20,21:55:50,1979.11,4904.2,Disk thrash suspected
server_16,21:55:30,21:56:00,4051.92,4904.2,Disk thrash suspected
server_16,21:55:40,21:56:10,4051.92,4904.2,Disk thrash suspected
server_16,21:55:50,21:56:20,4051.92,1183.63,
server_16,21:56:00,21:56:30,801.51,9118.1,Disk thrash suspected
server_16,21:56:10,21:56:40,811.41,9118.1,Disk thrash suspected
server_16,21:56:20,21:56:50,2040.42,9118.1,Disk thrash suspected
server_16,21:56:30,21:57:00,2040.42,6186.87,Disk thrash suspected
server_16,21:56:40,21:57:10,2040.42,6186.87,Disk thrash suspected
server_16,21:56:50,21:57:20,710.48,8121.07,Disk thrash suspected
server_16,21:57:00,21:57:30,710.48,8121.07,Disk thrash suspected
server_16,21:57:10,21:57:40,14088.77,8121.07,Network flood + Disk thrash suspected
server_16,21:57:20,21:57:50,14088.77,145.72,Possible DDoS
server_16,21:57:30,21:58:00,14088.77,145.72,Possible DDoS
server_16,21:57:40,21:58:10,952.77,7267.61,Disk thrash suspected
server_16,21:57:50,21:58:20,4499.45,7267.61,Network flood + Disk thrash suspected
server_16,21:58:00,21:58:30,4499.45,7267.61,Network flood + Disk thrash suspected
server_16,21:58:10,21:58:40,4499.45,1117.58,Possible DDoS
server_16,21:58:20,21:58:50,966.14,115.48,
server_16,21:58:30,21:59:00,966.14,115.48,
server_16,21:58:40,21:59:10,966.14,115.48,
server_16,21:58:50,21:59:20,790.61,6946.54,Disk thrash suspected
server_16,21:59:00,21:59:30,831.92,6946.54,Disk thrash suspected
server_16,21:59:10,21:59:40,831.92,6946.54,Disk thrash suspected
server_16,21:59:20,21:59:50,831.92,8293.41,Disk thrash suspected
server_16,21:59:30,22:00:00,6555.46,8293.41,Network flood + Disk thrash suspected
server_16,21:59:40,22:00:10,6555.46,8293.41,Network flood + Disk thrash suspected
server_16,21:59:50,22:00:20,6555.46,945.17,Possible DDoS
server_16,22:00:00,22:00:30,536.66,4008.52,Disk thrash suspected
server_16,22:00:10,22:00:40,554.02,7896.71,Disk thrash suspected
server_16,22:00:20,22:00:50,4587.17,7896.71,Network flood + Disk thrash suspected
server_16,22:00:30,22:01:00,4587.17,7896.71,Network flood + Disk thrash suspected
server_16,22:00:40,22:01:10,4587.17,956.38,Possible DDoS
server_16,22:00:50,22:01:20,961.51,4535.81,Disk thrash suspected
server_16,22:01:00,22:01:30,961.51,8183.74,Disk thrash suspected
server_16,22:01:10,22:01:40,7692.08,8183.74,Network flood + Disk thrash suspected
server_16,22:01:20,22:01:50,7692.08,8183.74,Network flood + Disk thrash suspected
server_16,22:01:30,22:02:00,7692.08,9036.04,Network flood + Disk thrash suspected
server_16,22:01:40,22:02:10,2145.58,9036.04,Disk thrash suspected
server_16,22:01:50,22:02:20,2930.56,9036.04,Disk thrash suspected
server_16,22:02:00,22:02:30,17258.31,1867.55,Possible DDoS
server_16,22:02:10,22:02:40,17258.31,1394.92,Possible DDoS
server_16,22:02:20,22:02:50,17258.31,124.27,Possible DDoS
server_16,22:02:30,22:03:00,935.27,122.08,
server_16,22:02:40,22:03:10,935.27,3707.86,Disk thrash suspected
server_16,22:02:50,22:03:20,935.27,3707.86,Disk thrash suspected
server_16,22:03:00,22:03:30,857.33,3707.86,Disk thrash suspected
server_16,22:03:10,22:03:40,857.33,3427.57,Disk thrash suspected
server_16,22:03:20,22:03:50,857.33,109.05,
server_16,22:03:30,22:04:00,19551.47,141.01,Possible DDoS
server_16,22:03:40,22:04:10,19551.47,141.01,Possible DDoS
server_16,22:03:50,22:04:20,19551.47,1735.15,Possible DDoS
server_16,22:04:00,22:04:30,1851.94,1735.15,
server_16,22:04:10,22:04:40,17847.53,1735.15,Possible DDoS
server_16,22:04:20,22:04:50,17847.53,7730.49,Network flood + Disk thrash suspected
server_16,22:04:30,22:05:00,17847.53,8050.99,Network flood + Disk thrash suspected
server_16,22:04:40,22:05:10,883.81,8050.99,Disk thrash suspected
server_16,22:04:50,22:05:20,3573.17,8050.99,Disk thrash suspected
server_16,22:05:00,22:05:30,7749.23,736.61,Possible DDoS
server_16,22:05:10,22:05:40,7749.23,736.61,Possible DDoS
server_16,22:05:20,22:05:50,7749.23,101.08,Possible DDoS
server_16,22:05:30,22:06:00,1095.34,1193.78,
server_16,22:05:40,22:06:10,1095.34,1193.78,
server_16,22:05:50,22:06:20,1567.34,1264.64,
server_16,22:06:00,22:06:30,1567.34,9383.9,Disk thrash suspected
server_16,22:06:10,22:06:40,15178.0,9383.9,Network flood + Disk thrash suspected
server_16,22:06:20,22:06:50,15178.0,9383.9,Network flood + Disk thrash suspected
server_16,22:06:30,22:07:00,15178.0,5860.68,Network flood + Disk thrash suspected
server_16,22:06:40,22:07:10,11664.67,548.11,Possible DDoS
server_16,22:06:50,22:07:20,11664.67,110.98,Possible DDoS
server_16,22:07:00,22:07:30,817.17,4320.98,Disk thrash suspected
server_16,22:07:10,22:07:40,1227.99,4320.98,Disk thrash suspected
server_16,22:07:20,22:07:50,1227.99,6569.27,Disk thrash suspected
server_16,22:07:30,22:08:00,1227.99,6569.27,Disk thrash suspected
server_16,22:07:40,22:08:10,1003.86,6569.27,Disk thrash suspected
server_16,22:07:50,22:08:20,1003.86,4023.03,Disk thrash suspected
server_16,22:08:00,22:08:30,878.92,8826.66,Disk thrash suspected
server_16,22:08:10,22:08:40,3434.41,8826.66,Disk thrash suspected
server_16,22:08:20,22:08:50,3434.41,8826.66,Disk thrash suspected
server_16,22:08:30,22:09:00,3434.41,6487.83,Disk thrash suspected
server_16,22:08:40,22:09:10,1005.72,6487.83,Disk thrash suspected
server_16,22:08:50,22:09:20,1005.72,8584.82,Disk thrash suspected
server_16,22:09:00,22:09:30,2338.99,8584.82,Disk thrash suspected
server_16,22:09:10,22:09:40,9500.19,9499.16,Network flood + Disk thrash suspected
server_16,22:09:20,22:09:50,9500.19,9499.16,Network flood + Disk thrash suspected
server_16,22:09:30,22:10:00,9500.19,9499.16,Network flood + Disk thrash suspected
server_16,22:09:40,22:10:10,5406.99,140.16,Possible DDoS
server_16,22:09:50,22:10:20,5406.99,3837.2,Network flood + Disk thrash suspected
server_16,22:10:00,22:10:30,917.44,3837.2,Disk thrash suspected
server_16,22:10:10,22:10:40,962.91,3837.2,Disk thrash suspected
server_16,22:10:20,22:10:50,2353.47,1167.53,
server_16,22:10:30,22:11:00,2353.47,1167.53,
server_16,22:10:40,22:11:10,2353.47,1170.17,
server_16,22:10:50,22:11:20,1387.24,1170.17,
server_16,22:11:00,22:11:30,1387.24,4917.41,Disk thrash suspected
server_16,22:11:10,22:11:40,983.62,4917.41,Disk thrash suspected
server_16,22:11:20,22:11:50,7895.21,4917.41,Network flood + Disk thrash suspected
server_16,22:11:30,22:12:00,10845.97,191.52,Possible DDoS
server_16,22:11:40,22:12:10,10845.97,191.52,Possible DDoS
server_16,22:11:50,22:12:20,18817.99,1427.28,Possible DDoS
server_16,22:12:00,22:12:30,18817.99,8531.2,Network flood + Disk thrash suspected
server_16,22:12:10,22:12:40,18817.99,8531.2,Network flood + Disk thrash suspected
server_16,22:12:20,22:12:50,6834.41,8531.2,Network flood + Disk thrash suspected
server_16,22:12:30,22:13:00,6834.41,1313.97,Possible DDoS
server_16,22:12:40,22:13:10,3559.51,954.97,
server_16,22:12:50,22:13:20,3559.51,954.97,
server_16,22:13:00,22:13:30,994.46,138.36,
server_16,22:13:10,22:13:40,1566.14,1699.57,
server_16,22:13:20,22:13:50,1566.14,1699.57,
server_16,22:13:30,22:14:00,19191.14,1699.57,Possible DDoS
server_16,22:13:40,22:14:10,19191.14,5279.07,Network flood + Disk thrash suspected
server_16,22:13:50,22:14:20,19191.14,5279.07,Network flood + Disk thrash suspected
server_16,22:14:00,22:14:30,15609.06,5279.07,Network flood + Disk thrash suspected
server_16,22:14:10,22:14:40,3359.11,1733.46,
server_16,22:14:20,22:14:50,3359.11,1008.57,
server_16,22:14:30,22:15:00,3359.11,1008.57,
server_16,22:14:40,22:15:10,3333.78,8557.65,Disk thrash suspected
server_16,22:14:50,22:15:20,4470.91,8557.65,Network flood + Disk thrash suspected
server_16,22:15:00,22:15:30,4470.91,8557.65,Network flood + Disk thrash suspected
server_16,22:15:10,22:15:40,18610.41,1850.16,Possible DDoS
server_16,22:15:20,22:15:50,18610.41,87.93,Possible DDoS
server_16,22:15:30,22:16:00,18610.41,1954.67,Network flood + Disk thrash suspected
server_16,22:15:40,22:16:10,5292.82,1954.67,Network flood + Disk thrash suspected
server_16,22:15:50,22:16:20,5292.82,1954.67,Network flood + Disk thrash suspected
server_16,22:16:00,22:16:30,5292.82,1408.78,Possible DDoS
server_16,22:16:10,22:16:40,9237.69,1408.78,Possible DDoS
server_16,22:16:20,22:16:50,9237.69,1408.78,Possible DDoS
server_16,22:16:30,22:17:00,11464.41,982.74,Possible DDoS
server_16,22:16:40,22:17:10,11464.41,158.16,Possible DDoS
server_16,22:16:50,22:17:20,11464.41,3261.82,Network flood + Disk thrash suspected
server_16,22:17:00,22:17:30,3121.76,3261.82,Disk thrash suspected
server_16,22:17:10,22:17:40,3121.76,3261.82,Disk thrash suspected
server_16,22:17:20,22:17:50,16851.34,94.49,Possible DDoS
server_16,22:17:30,22:18:00,16851.34,85.56,Possible DDoS
server_16,22:17:40,22:18:10,16851.34,7716.35,Network flood + Disk thrash suspected
server_16,22:17:50,22:18:20,16656.28,7716.35,Network flood + Disk thrash suspected
server_16,22:18:00,22:18:30,16656.28,7716.35,Network flood + Disk thrash suspected
server_16,22:18:10,22:18:40,16656.28,727.72,Possible DDoS
server_16,22:18:20,22:18:50,10657.34,727.72,Possible DDoS
server_16,22:18:30,22:19:00,10657.34,89.59,Possible DDoS
server_16,22:18:40,22:19:10,6486.38,6529.33,Network flood + Disk thrash suspected
server_16,22:18:50,22:19:20,6486.38,6529.33,Network flood + Disk thrash suspected
server_16,22:19:00,22:19:30,4288.05,6529.33,Network flood + Disk thrash suspected
server_16,22:19:10,22:19:40,4288.05,1870.69,Possible DDoS
server_16,22:19:20,22:19:50,4534.38,1870.69,Possible DDoS
server_16,22:19:30,22:20:00,4933.31,1588.18,Possible DDoS
server_16,22:19:40,22:20:10,4933.31,1588.18,Possible DDoS
server_16,22:19:50,22:20:20,4933.31,903.66,Possible DDoS
server_16,22:20:00,22:20:30,1158.9,9895.23,Disk thrash suspected
server_16,22:20:10,22:20:40,1158.9,9895.23,Disk thrash suspected
server_16,22:20:20,22:20:50,974.71,9895.23,Disk thrash suspected
server_16,22:20:30,22:21:00,1180.28,1761.37,
server_16,22:20:40,22:21:10,1180.28,1761.37,
server_16,22:20:50,22:21:20,1180.28,1761.37,
server_16,22:21:00,22:21:30,18263.21,105.54,Possible DDoS
server_16,22:21:10,22:21:40,18263.21,105.54,Possible DDoS
server_16,22:21:20,22:21:50,18263.21,104.94,Possible DDoS
server_16,22:21:30,22:22:00,780.57,99.44,
server_16,22:21:40,22:22:10,1011.31,149.18,
server_16,22:21:50,22:22:20,8649.71,149.18,Possible DDoS
server_16,22:22:00,22:22:30,15669.35,149.18,Possible DDoS
server_16,22:22:10,22:22:40,15669.35,677.46,Possible DDoS
server_16,22:22:20,22:22:50,15669.35,677.46,Possible DDoS
server_16,22:22:30,22:23:00,5662.8,677.46,Possible DDoS
server_16,22:22:40,22:23:10,5662.8,139.92,Possible DDoS
server_16,22:22:50,22:23:20,900.55,84.13,
server_16,22:23:00,22:23:30,900.55,104.86,
server_16,22:23:10,22:23:40,8842.81,104.86,Possible DDoS
server_16,22:23:20,22:23:50,19934.88,104.86,Possible DDoS
server_16,22:23:30,22:24:00,19934.88,4228.95,Network flood + Disk thrash suspected
server_16,22:23:40,22:24:10,19934.88,4228.95,Network flood + Disk thrash suspected
server_16,22:23:50,22:24:20,11304.9,9276.46,Network flood + Disk thrash suspected
server_16,22:24:00,22:24:30,11304.9,9276.46,Network flood + Disk thrash suspected
server_16,22:24:10,22:24:40,524.19,9276.46,Disk thrash suspected
server_16,22:24:20,22:24:50,878.48,8392.56,Disk thrash suspected
server_16,22:24:30,22:25:00,878.48,166.77,
server_16,22:24:40,22:25:10,4460.17,1586.48,Possible DDoS
server_16,22:24:50,22:25:20,4460.17,6682.24,Network flood + Disk thrash suspected
server_16,22:25:00,22:25:30,4460.17,6682.24,Network flood + Disk thrash suspected
server_16,22:25:10,22:25:40,4841.78,6682.24,Network flood + Disk thrash suspected
server_16,22:25:20,22:25:50,4841.78,4637.08,Network flood + Disk thrash suspected
server_16,22:25:30,22:26:00,4841.78,4637.08,Network flood + Disk thrash suspected
server_16,22:25:40,22:26:10,3371.01,1279.43,
server_16,22:25:50,22:26:20,3371.01,5021.39,Disk thrash suspected
server_16,22:26:00,22:26:30,3371.01,7288.79,Disk thrash suspected
server_16,22:26:10,22:26:40,908.45,7288.79,Disk thrash suspected
server_16,22:26:20,22:26:50,824.73,9723.36,Disk thrash suspected
server_16,22:26:30,22:27:00,824.73,9923.62,Disk thrash suspected
server_16,22:26:40,22:27:10,706.9,9923.62,Disk thrash suspected
server_16,22:26:50,22:27:20,894.61,9923.62,Disk thrash suspected
server_16,22:27:00,22:27:30,918.27,7233.61,Disk thrash suspected
server_16,22:27:10,22:27:40,4743.64,825.64,Possible DDoS
server_16,22:27:20,22:27:50,4743.64,825.64,Possible DDoS
server_16,22:27:30,22:28:00,4743.64,825.64,Possible DDoS
server_16,22:27:40,22:28:10,16140.47,154.24,Possible DDoS
server_16,22:27:50,22:28:20,16140.47,9282.43,Network flood + Disk thrash suspected
server_16,22:28:00,22:28:30,16140.47,9282.43,Network flood + Disk thrash suspected
server_16,22:28:10,22:28:40,12713.02,9282.43,Network flood + Disk thrash suspected
server_16,22:28:20,22:28:50,12713.02,7342.64,Network flood + Disk thrash suspected
server_16,22:28:30,22:29:00,2542.13,7342.64,Disk thrash suspected
server_16,22:28:40,22:29:10,949.83,7342.64,Disk thrash suspected
server_16,22:28:50,22:29:20,949.83,5212.0,Disk thrash suspected
server_16,22:29:00,22:29:30,869.38,5212.0,Disk thrash suspected
server_16,22:29:10,22:29:40,1023.06,5212.0,Disk thrash suspected
server_16,22:29:20,22:29:50,1023.06,111.66,
server_16,22:29:30,22:30:00,7960.45,796.61,Possible DDoS
server_16,22:29:40,22:30:10,7960.45,796.61,Possible DDoS
server_16,22:29:50,22:30:20,7960.45,796.61,Possible DDoS
server_16,22:30:00,22:30:30,473.12,9614.55,Disk thrash suspected
server_16,22:30:10,22:30:40,663.27,9614.55,Disk thrash suspected
server_16,22:30:20,22:30:50,663.27,9614.55,Disk thrash suspected
server_16,22:30:30,22:31:00,976.15,9653.61,Disk thrash suspected
server_16,22:30:40,22:31:10,976.15,9653.61,Disk thrash suspected
server_16,22:30:50,22:31:20,1196.36,9653.61,Disk thrash suspected
server_16,22:31:00,22:31:30,2727.76,6069.14,Disk thrash suspected
server_16,22:31:10,22:31:40,16376.69,6069.14,Network flood + Disk thrash suspected
server_16,22:31:20,22:31:50,16376.69,6069.14,Network flood + Disk thrash suspected
server_16,22:31:30,22:32:00,16376.69,1020.34,Possible DDoS
server_16,22:31:40,22:32:10,4442.64,1020.34,Possible DDoS
server_16,22:31:50,22:32:20,1785.9,1020.34,
server_16,22:32:00,22:32:30,279.32,182.87,
server_16,22:32:10,22:32:40,3958.43,4394.85,Disk thrash suspected
server_16,22:32:20,22:32:50,3958.43,4394.85,Disk thrash suspected
server_16,22:32:30,22:33:00,17018.79,4500.92,Network flood + Disk thrash suspected
server_16,22:32:40,22:33:10,17018.79,4500.92,Network flood + Disk thrash suspected
server_16,22:32:50,22:33:20,17018.79,4500.92,Network flood + Disk thrash suspected
server_16,22:33:00,22:33:30,908.32,125.5,
server_16,22:33:10,22:33:40,908.32,125.4,
server_16,22:33:20,22:33:50,908.32,125.4,
server_16,22:33:30,22:34:00,956.24,8032.58,Disk thrash suspected
server_16,22:33:40,22:34:10,956.24,8032.58,Disk thrash suspected
server_16,22:33:50,22:34:20,956.24,8032.58,Disk thrash suspected
server_16,22:34:00,22:34:30,892.35,8114.58,Disk thrash suspected
server_16,22:34:10,22:34:40,912.17,8114.58,Disk thrash suspected
server_16,22:34:20,22:34:50,912.17,8114.58,Disk thrash suspected
server_16,22:34:30,22:35:00,1954.66,8382.47,Disk thrash suspected
server_16,22:34:40,22:35:10,1954.66,8382.47,Disk thrash suspected
server_16,22:34:50,22:35:20,16010.75,8382.47,Network flood + Disk thrash suspected
server_16,22:35:00,22:35:30,16010.75,177.36,Possible DDoS
server_16,22:35:10,22:35:40,16010.75,177.36,Possible DDoS
server_16,22:35:20,22:35:50,13940.29,156.4,Possible DDoS
server_16,22:35:30,22:36:00,13940.29,156.4,Possible DDoS
server_16,22:35:40,22:36:10,2709.42,1568.57,
server_16,22:35:50,22:36:20,2709.42,1568.57,
server_16,22:36:00,22:36:30,2709.42,3093.83,Disk thrash suspected
server_16,22:36:10,22:36:40,15940.61,3093.83,Network flood + Disk thrash suspected
server_16,22:36:20,22:36:50,15940.61,3093.83,Network flood + Disk thrash suspected
server_16,22:36:30,22:37:00,17503.08,1676.91,Possible DDoS
server_16,22:36:40,22:37:10,17503.08,1676.91,Possible DDoS
server_16,22:36:50,22:37:20,17503.08,1676.91,Possible DDoS
server_16,22:37:00,22:37:30,19074.37,4743.42,Network flood + Disk thrash suspected
server_16,22:37:10,22:37:40,19074.37,4743.42,Network flood + Disk thrash suspected
server_16,22:37:20,22:37:50,19074.37,4743.42,Network flood + Disk thrash suspected
server_16,22:37:30,22:38:00,8506.12,8081.36,Network flood + Disk thrash suspected
server_16,22:37:40,22:38:10,8506.12,8081.36,Network flood + Disk thrash suspected
server_16,22:37:50,22:38:20,12247.96,8081.36,Network flood + Disk thrash suspected
server_16,22:38:00,22:38:30,12247.96,1862.79,Possible DDoS
server_16,22:38:10,22:38:40,12247.96,1228.13,Possible DDoS
server_16,22:38:20,22:38:50,2607.23,3265.24,Disk thrash suspected
server_16,22:38:30,22:39:00,2607.23,3265.24,Disk thrash suspected
server_16,22:38:40,22:39:10,2607.23,3759.11,Disk thrash suspected
server_16,22:38:50,22:39:20,879.16,9914.81,Disk thrash suspected
server_16,22:39:00,22:39:30,906.04,9914.81,Disk thrash suspected
server_16,22:39:10,22:39:40,1696.72,9914.81,Disk thrash suspected
server_16,22:39:20,22:39:50,1696.72,1268.81,
server_16,22:39:30,22:40:00,1696.72,1268.81,
server_16,22:39:40,22:40:10,1780.61,6692.95,Disk thrash suspected
server_16,22:39:50,22:40:20,1780.61,6692.95,Disk thrash suspected
server_16,22:40:00,22:40:30,17132.51,6692.95,Network flood + Disk thrash suspected
server_16,22:40:10,22:40:40,17132.51,5388.03,Network flood + Disk thrash suspected
server_16,22:40:20,22:40:50,17132.51,5388.03,Network flood + Disk thrash suspected
server_16,22:40:30,22:41:00,19973.39,5388.03,Network flood + Disk thrash suspected
server_16,22:40:40,22:41:10,19973.39,188.26,Possible DDoS
server_16,22:40:50,22:41:20,19973.39,9340.33,Network flood + Disk thrash suspected
server_16,22:41:00,22:41:30,1076.19,9340.33,Disk thrash suspected
server_16,22:41:10,22:41:40,18549.38,9340.33,Network flood + Disk thrash suspected
server_16,22:41:20,22:41:50,18549.38,178.34,Possible DDoS
server_16,22:41:30,22:42:00,18549.38,178.34,Possible DDoS
server_16,22:41:40,22:42:10,9317.28,96.95,Possible DDoS
server_16,22:41:50,22:42:20,956.82,7223.03,Disk thrash suspected
server_16,22:42:00,22:42:30,15171.94,7223.03,Network flood + Disk thrash suspected
server_16,22:42:10,22:42:40,15171.94,7223.03,Network flood + Disk thrash suspected
server_16,22:42:20,22:42:50,15171.94,120.27,Possible DDoS
server_16,22:42:30,22:43:00,14932.16,1297.05,Possible DDoS
server_16,22:42:40,22:43:10,1953.8,8474.59,Disk thrash suspected
server_16,22:42:50,22:43:20,6700.77,8474.59,Network flood + Disk thrash suspected
server_16,22:43:00,22:43:30,6700.77,8474.59,Network flood + Disk thrash suspected
server_16,22:43:10,22:43:40,6700.77,8498.41,Network flood + Disk thrash suspected
server_16,22:43:20,22:43:50,869.51,8498.41,Disk thrash suspected
server_16,22:43:30,22:44:00,869.51,8498.41,Disk thrash suspected
server_16,22:43:40,22:44:10,4859.33,6595.34,Network flood + Disk thrash suspected
server_16,22:43:50,22:44:20,4859.33,6595.34,Network flood + Disk thrash suspected
server_16,22:44:00,22:44:30,4859.33,6952.37,Network flood + Disk thrash suspected
server_16,22:44:10,22:44:40,3365.16,6952.37,Disk thrash suspected
server_16,22:44:20,22:44:50,759.01,6952.37,Disk thrash suspected
server_16,22:44:30,22:45:00,599.92,7441.62,Disk thrash suspected
server_16,22:44:40,22:45:10,599.92,9028.02,Disk thrash suspected
server_16,22:44:50,22:45:20,835.56,9028.02,Disk thrash suspected
server_16,22:45:00,22:45:30,835.56,9028.02,Disk thrash suspected
server_16,22:45:10,22:45:40,850.1,5640.76,Disk thrash suspected
server_16,22:45:20,22:45:50,850.1,3755.0,Disk thrash suspected
server_16,22:45:30,22:46:00,850.1,3755.0,Disk thrash suspected
server_16,22:45:40,22:46:10,14697.58,3755.0,Network flood + Disk thrash suspected
server_16,22:45:50,22:46:20,14697.58,1157.52,Possible DDoS
server_16,22:46:00,22:46:30,19553.69,1157.52,Possible DDoS
server_16,22:46:10,22:46:40,19553.69,190.95,Possible DDoS
server_16,22:46:20,22:46:50,19553.69,771.33,Possible DDoS
server_16,22:46:30,22:47:00,18182.42,771.33,Possible DDoS
server_16,22:46:40,22:47:10,18182.42,771.33,Possible DDoS
server_16,22:46:50,22:47:20,18182.42,4044.14,Network flood + Disk thrash suspected
server_16,22:47:00,22:47:30,922.64,4044.14,Disk thrash suspected
server_16,22:47:10,22:47:40,2068.94,4044.14,Disk thrash suspected
server_16,22:47:20,22:47:50,2068.94,4563.71,Disk thrash suspected
server_16,22:47:30,22:48:00,15406.46,4563.71,Network flood + Disk thrash suspected
server_16,22:47:40,22:48:10,15406.46,7633.06,Network flood + Disk thrash suspected
server_16,22:47:50,22:48:20,15406.46,7633.06,Network flood + Disk thrash suspected
server_16,22:48:00,22:48:30,1034.01,7633.06,Disk thrash suspected
server_16,22:48:10,22:48:40,2706.19,954.79,
server_16,22:48:20,22:48:50,2706.19,1715.11,
server_16,22:48:30,22:49:00,2706.19,1715.11,
server_16,22:48:40,22:49:10,4572.68,1715.11,Possible DDoS
server_16,22:48:50,22:49:20,4572.68,732.06,Possible DDoS
server_16,22:49:00,22:49:30,4572.68,732.06,Possible DDoS
server_16,22:49:10,22:49:40,618.25,70.24,
server_16,22:49:20,22:49:50,557.9,5883.32,Disk thrash suspected
server_16,22:49:30,22:50:00,557.9,5883.32,Disk thrash suspected
server_16,22:49:40,22:50:10,3237.29,5883.32,Disk thrash suspected
server_16,22:49:50,22:50:20,3237.29,6613.43,Disk thrash suspected
server_16,22:50:00,22:50:30,3237.29,6613.43,Disk thrash suspected
server_16,22:50:10,22:50:40,977.14,8787.78,Disk thrash suspected
server_16,22:50:20,22:50:50,2264.24,8787.78,Disk thrash suspected
server_16,22:50:30,22:51:00,2264.24,8787.78,Disk thrash suspected
server_16,22:50:40,22:51:10,2264.24,1267.07,
server_16,22:50:50,22:51:20,1017.71,7234.69,Disk thrash suspected
server_16,22:51:00,22:51:30,18491.85,7234.69,Network flood + Disk thrash suspected
server_16,22:51:10,22:51:40,18491.85,7234.69,Network flood + Disk thrash suspected
server_16,22:51:20,22:51:50,18491.85,5988.94,Network flood + Disk thrash suspected
server_16,22:51:30,22:52:00,1047.05,9511.34,Disk thrash suspected
server_16,22:51:40,22:52:10,1047.05,9511.34,Disk thrash suspected
server_16,22:51:50,22:52:20,1047.05,9511.34,Disk thrash suspected
server_16,22:52:00,22:52:30,17775.49,746.23,Possible DDoS
server_16,22:52:10,22:52:40,17775.49,746.23,Possible DDoS
server_16,22:52:20,22:52:50,17775.49,746.23,Possible DDoS
server_16,22:52:30,22:53:00,15612.58,3758.68,Network flood + Disk thrash suspected
server_16,22:52:40,22:53:10,15612.58,3758.68,Network flood + Disk thrash suspected
server_16,22:52:50,22:53:20,3798.36,3758.68,Disk thrash suspected
server_17,20:53:00,20:53:30,3070.67,5961.28,Disk thrash suspected
server_17,20:53:10,20:53:40,955.67,5961.28,Disk thrash suspected
server_17,20:53:20,20:53:50,955.67,181.52,
server_17,20:53:30,20:54:00,16573.34,181.52,Possible DDoS
server_17,20:53:40,20:54:10,16573.34,830.15,Possible DDoS
